corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.432,0.417422,4.1719,993.65,-404.604,-601.822,30.3742,0.0497884,3.29095,-0.000538845,0.0905175,0.488257,4.88545,997.497,-321.458,-534.146,16.0618,0.0554878,3.06057,-0.000259739,-0.158501,0.832448,0.832448,997.497,-321.348,-534.217,16.0424,0.0553366,3.06056,-0.000265905,-0.156739
0.444,0.417879,4.17473,993.906,-399.278,-564.994,14.175,0.0489515,3.24711,-0.000556337,-0.0933874,0.48961,4.89211,997.692,-317.873,-533.281,16.3949,0.0546728,3.05393,-0.000250289,-0.155206,0.832436,0.832436,997.692,-317.918,-533.245,16.4089,0.054567,3.05288,-0.000263107,-0.156564
0.456,0.416682,4.17232,994.028,-396.896,-587.625,32.0551,0.0479487,3.24969,-0.000541842,0.206677,0.488928,4.88605,997.891,-314.598,-532.165,16.8223,0.0539091,3.04619,-0.000244209,-0.153521,0.832352,0.832352,997.891,-314.646,-532.149,16.8245,0.0538304,3.0446,-0.000260662,-0.156761
0.468,0.416418,4.1709,994.304,-394.572,-571.422,25.8422,0.0472076,3.23009,-0.000504324,0.0508944,0.489082,4.88507,998.095,-311.003,-531.276,17.1739,0.0531132,3.03915,-0.000245229,-0.155061,0.832172,0.832172,998.095,-311.096,-531.235,17.1871,0.0530678,3.03698,-0.000258479,-0.156773
0.48,0.41753,4.16741,994.612,-389.225,-590.196,29.0119,0.0465195,3.25455,-0.000501847,-0.0954217,0.487869,4.8839,998.303,-307.25,-530.503,17.5104,0.052305,3.03242,-0.000241939,-0.154649,0.832213,0.832213,998.303,-307.331,-530.455,17.5251,0.0522349,3.03078,-0.000255894,-0.156891
0.492,0.41753,4.16918,994.885,-385.188,-581.772,7.33306,0.0454294,3.23901,-0.00047943,-0.191838,0.488841,4.87086,998.515,-303.608,-529.588,17.8809,0.0514719,3.02618,-0.000240564,-0.155259,0.832386,0.832386,998.515,-303.602,-529.605,17.8808,0.0514229,3.02401,-0.000253049,-0.156921
0.504,0.415817,4.15846,995.195,-380.277,-599.839,22.7555,0.0444076,3.25782,-0.000434972,-0.329714,0.487908,4.92767,998.731,-299.482,-529.009,18.1382,0.0505962,3.02064,-0.000242584,-0.157647,0.928845,0.928845,998.731,-299.364,-529.097,18.1214,0.0504969,3.01952,-0.000250749,-0.157196
0.516,0.437594,4.37317,995.459,-376.734,-573.889,15.0164,0.0439143,3.25071,-0.000418605,-0.267131,0.510947,4.86858,998.95,-295.274,-528.422,18.3984,0.0496928,3.01545,-0.000240395,-0.158109,0.838219,0.838219,998.95,-295.216,-528.487,18.3845,0.049582,3.01458,-0.000248096,-0.157104
0.528,0.416444,4.14774,995.705,-374.047,-585.844,16.2119,0.043179,3.2447,-0.000447512,-0.203005,0.481938,4.84207,999.172,-291.113,-527.803,18.6644,0.0487743,3.01034,-0.000234151,-0.156865,0.830893,0.830893,999.172,-291.108,-527.815,18.6593,0.0486789,3.00913,-0.000246065,-0.157319
0.54,0.412972,4.13732,995.974,-370.009,-571.841,21.316,0.0425038,3.31645,-0.00049498,-0.276133,0.484152,4.84077,999.399,-287.211,-526.975,18.9818,0.0478591,3.00488,-0.000233397,-0.158095,0.82855,0.82855,999.399,-287.162,-527.004,18.9777,0.0477895,3.00315,-0.000243125,-0.157534
0.552,0.414992,4.1392,996.273,-357.73,-596.101,13.4912,0.0412243,3.28953,-0.00046766,-0.285549,0.483208,4.85434,999.627,-282.56,-526.651,19.1449,0.0469173,2.99973,-0.000230446,-0.15824,0.832074,0.832074,999.627,-282.599,-526.621,19.147,0.0467905,2.99929,-0.000240956,-0.157849
0.564,0.414876,4.14277,996.536,-353.438,-605.093,12.4383,0.0400646,3.20504,-0.000531654,-0.205489,0.486194,4.84428,999.859,-278.285,-526.027,19.3885,0.0459173,2.99555,-0.000227844,-0.158455,0.831054,0.831054,999.859,-278.323,-525.99,19.3935,0.0458701,2.99343,-0.000238272,-0.157795
0.576,0.414349,4.14079,996.726,-350.252,-564.577,21.1651,0.0392965,3.20476,-0.000533339,-0.0763398,0.482657,4.85513,1000.09,-273.412,-525.799,19.5016,0.0449443,2.99055,-0.000224146,-0.157967,0.831385,0.831385,1000.09,-273.369,-525.845,19.4942,0.0448018,2.99052,-0.000235183,-0.15786
0.588,0.412913,4.14958,996.956,-347.551,-562.812,23.3258,0.0386012,3.22445,-0.000456369,0.0538099,0.486501,4.84693,1000.33,-269.09,-525.195,19.7885,0.0439632,2.98558,-0.000216632,-0.155706,0.831161,0.831161,1000.33,-269.097,-525.181,19.7956,0.0438837,2.98421,-0.000232272,-0.158056
0.6,0.413416,4.13739,997.265,-342.666,-570.315,28.4087,0.0376463,3.16052,-0.000495461,-0.236127,0.484288,4.83776,1000.57,-264.501,-524.725,20.0663,0.0429551,2.98109,-0.000218323,-0.157528,0.830844,0.830844,1000.57,-264.675,-524.608,20.1017,0.0429457,2.9782,-0.000229143,-0.158124
0.612,0.412005,4.13945,997.483,-332.871,-579.718,18.2125,0.036402,3.0841,-0.000475247,-0.133326,0.486235,4.86635,1000.81,-259.427,-524.643,20.2279,0.041921,2.97718,-0.000216017,-0.157465,0.882379,0.882379,1000.81,-259.265,-524.746,20.2128,0.0417896,2.9768,-0.000226086,-0.158224
0.624,0.437794,4.37734,997.787,-326.311,-562.389,40.3917,0.034832,3.06939,-0.000471811,-0.221697,0.511158,4.93845,1001.05,-254.59,-524.343,20.5544,0.0408659,2.97371,-0.000212716,-0.157184,0.831532,0.831532,1001.05,-254.502,-524.397,20.5501,0.0407529,2.9729,-0.000222271,-0.158248
0.636,0.413264,4.12853,997.978,-321.404,-564.042,29.905,0.0342675,3.10623,-0.000509482,-0.142486,0.48459,4.84318,1001.3,-249.44,-524.237,20.8554,0.0397999,2.97049,-0.000206665,-0.155919,0.833784,0.833784,1001.3,-249.317,-524.322,20.8373,0.0396499,2.97048,-0.000219156,-0.158633
0.648,0.414061,4.13758,998.192,-311.283,-544.579,16.4972,0.0328404,3.12614,-0.000477419,-0.0272963,0.48526,4.82628,1001.56,-244.582,-523.865,21.2745,0.0387162,2.96755,-0.000203221,-0.156065,0.834653,0.834653,1001.56,-244.6,-523.854,21.294,0.0386494,2.96579,-0.000215397,-0.158626
0.66,0.413245,4.14439,998.464,-305.382,-561.554,34.6704,0.0316277,3.15661,-0.000462685,0.0727834,0.487959,4.87747,1001.81,-239.414,-523.72,21.6465,0.0376586,2.9638,-0.000196946,-0.155121,0.83449,0.83449,1001.81,-239.398,-523.699,21.6588,0.0375207,2.96358,-0.000211965,-0.15899
0.672,0.412769,4.15784,998.8,-300.464,-578.785,31.2073,0.0305375,3.23898,-0.000454977,0.0962372,0.487607,4.88132,1002.08,-234.972,-522.894,22.2606,0.0366143,2.95938,-0.000189735,-0.154076,0.840029,0.840029,1002.08,-234.998,-522.886,22.2594,0.0365588,2.9574,-0.000208437,-0.159342
0.684,0.415454,3.46459,999.081,-295.781,-560.903,2.7542,0.0292795,3.17735,-0.000417705,0.177619,0.314831,3.15233,1002.35,-230.232,-522.298,22.746,0.0355262,2.95547,-0.000193295,-0.1582,0.541496,0.541496,1002.35,-230.054,-522.431,22.7216,0.0354591,2.95374,-0.000205309,-0.160277
0.696,0.277415,2.77121,999.479,-286.617,-566.682,42.1673,0.0277067,3.1611,-0.000413075,-0.107462,0.314837,3.15011,1002.62,-224.189,-522.597,22.9411,0.0343109,2.95384,-0.000193604,-0.160836,0.556891,0.556891,1002.62,-224.228,-522.571,22.9481,0.0342145,2.9527,-0.000202297,-0.160708
0.708,0.272441,2.72295,999.747,-280.138,-544.763,24.6197,0.0264886,3.15777,-0.000412405,-0.0730672,0.309744,3.11202,1002.9,-218.5,-522.616,23.225,0.0330469,2.95282,-0.00018657,-0.160272,0.53861,0.53861,1002.9,-218.382,-522.691,23.208,0.0329406,2.95185,-0.00019833,-0.16131
0.72,0.274193,2.72812,999.995,-273.346,-559.725,22.4242,0.0251889,3.17994,-0.000448823,0.059135,0.310899,3.09178,1003.18,-212.587,-522.748,23.5265,0.031764,2.95185,-0.000184141,-0.161922,0.53548,0.53548,1003.18,-212.54,-522.79,23.5091,0.0316666,2.95067,-0.000194585,-0.161758
0.732,0.271091,2.73193,1000.45,-265.883,-532.405,30.0219,0.0239165,3.25588,-0.000447946,-0.253076,0.308363,3.07953,1003.46,-206.016,-523.35,23.6691,0.0303657,2.95291,-0.000183825,-0.164605,0.535375,0.535375,1003.46,-206.063,-523.32,23.6696,0.0302731,2.95168,-0.000190399,-0.162392
0.744,0.272524,2.72374,1000.8,-254.537,-576.329,40.2211,0.0217184,3.24266,-0.000476922,-0.298332,0.311463,3.09072,1003.75,-199,-524.222,23.7095,0.0288774,2.95541,-0.000179113,-0.165195,0.551108,0.551108,1003.75,-199.036,-524.188,23.7169,0.0287921,2.95406,-0.000186496,-0.16316
0.756,0.271228,2.71517,1001.04,-248.439,-558.144,11.9512,0.0207661,3.23724,-0.000446583,-0.111424,0.308733,3.08921,1004.03,-191.997,-525.006,23.7851,0.0274162,2.95675,-0.000168543,-0.163357,0.555177,0.555177,1004.03,-191.96,-525.029,23.7948,0.0272817,2.9564,-0.000182448,-0.164027
0.768,0.271834,2.71093,1001.41,-240.311,-567.649,13.703,0.0188637,3.22949,-0.000426311,-0.161693,0.308044,3.07485,1004.32,-185.414,-525.382,24.0665,0.0259379,2.95786,-0.000164427,-0.164958,0.536584,0.536584,1004.32,-185.412,-525.396,24.0686,0.0258825,2.95569,-0.000177816,-0.164716
0.78,0.270656,2.70601,1001.72,-228.643,-549.437,33.4671,0.0174768,3.19891,-0.000416076,-0.186458,0.308576,3.06267,1004.61,-177.95,-526.384,24.0471,0.0244254,2.95906,-0.000157515,-0.16531,0.554898,0.554898,1004.61,-177.835,-526.458,24.0141,0.0242391,2.95971,-0.000172101,-0.164931
0.792,0.269728,2.69228,1002.08,-220.668,-538.434,35.4466,0.0155255,3.15085,-0.000421649,-0.290741,0.306094,3.06017,1004.9,-170.811,-527.041,24.145,0.0228565,2.96091,-0.000148575,-0.164612,0.554811,0.554811,1004.9,-170.755,-527.07,24.1614,0.0227518,2.95993,-0.000166343,-0.165264
0.804,0.268795,2.67649,1002.34,-206.455,-564.083,20.8172,0.0134399,3.14307,-0.000467552,-0.0825649,0.304909,3.04161,1005.19,-163.432,-527.79,24.3195,0.021305,2.9621,-0.000139491,-0.163672,0.555248,0.555248,1005.19,-163.484,-527.76,24.3241,0.0212001,2.96108,-0.000160421,-0.166136
0.816,0.267197,2.67692,1002.58,-196.406,-549.888,27.8267,0.0118203,3.21776,-0.000466055,-0.0170304,0.303983,3.04607,1005.48,-155.907,-528.557,24.5127,0.0196671,2.96483,-0.000136918,-0.16588,0.555108,0.555108,1005.48,-155.929,-528.581,24.4914,0.0196036,2.963,-0.000153647,-0.166639
0.828,0.268147,2.67955,1002.93,-189.831,-584.283,2.56126,0.00996615,3.2534,-0.000481699,-0.247544,0.304477,3.04789,1005.78,-147.919,-529.67,24.6097,0.0179838,2.96844,-0.000123614,-0.16337,0.554886,0.554886,1005.78,-147.956,-529.651,24.6185,0.0179042,2.96689,-0.000146576,-0.167009
0.84,0.268734,2.68487,1003.19,-167.808,-595.465,5.12837,0.00809584,3.28241,-0.000372127,-0.313402,0.305095,3.0467,1006.07,-139.215,-531.196,24.4735,0.0161685,2.97451,-0.000124245,-0.167929,0.555179,0.555179,1006.07,-139.233,-531.17,24.49,0.0160812,2.97315,-0.00013992,-0.167604
0.852,0.267786,2.68137,1003.41,-155.182,-581.637,35.681,0.00610262,3.33632,-0.00027193,-0.0440858,0.304906,3.0454,1006.36,-129.917,-532.979,24.1306,0.0142237,2.98269,-0.000113025,-0.167519,0.555017,0.555017,1006.36,-129.965,-532.958,24.1292,0.0141029,2.98211,-0.000131224,-0.167595
0.864,0.264393,2.66242,1003.9,-148.567,-570.026,11.6048,0.00446678,3.34479,-0.000139028,-0.567967,0.303975,3.01309,1006.65,-120.642,-534.633,23.6823,0.0122047,2.99168,-0.000106075,-0.169661,0.555365,0.555365,1006.65,-120.664,-534.606,23.6925,0.0121295,2.9901,-0.00012215,-0.16794
0.876,0.264922,2.6503,1004.05,-133.538,-575.464,26.1044,0.00197055,3.36211,-9.01979e-05,-0.144528,0.301081,2.99167,1006.93,-109.857,-537.206,22.4508,0.0100014,3.00372,-9.47246e-05,-0.170193,0.554096,0.554096,1006.93,-109.915,-537.172,22.4671,0.0098644,3.00354,-0.000112793,-0.168306
0.888,0.259859,2.60136,1004.28,-124.285,-603.111,23.5118,-0.000723496,3.39224,-6.60996e-05,-0.205454,0.293881,2.92611,1007.19,-99.2342,-539.544,21.1933,0.0077836,3.01523,-7.54848e-05,-0.166968,0.554106,0.554106,1007.19,-99.2084,-539.564,21.1746,0.00765891,3.01497,-0.000101774,-0.168314
