vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.28, 967.88, -410.529, -463.303, 58.1396, 0.236993, 1.41931, 967.91, -407.851, -459.003, 53.6226, 0.286186, 1.71911, 967.91, -408.2, -459.54, 53.7577, 0.117196, 0.117196
0.29, 963.789, -445.108, -449.16, 59.6786, 0.236249, 1.41978, 963.797, -432.932, -446.053, 56.2138, 0.286459, 1.71764, 963.797, -434.066, -446.637, 56.3474, 0.119661, 0.119661
0.3, 959.451, -460.57, -439.842, 62.8008, 0.236484, 1.4184, 959.494, -445.771, -435.68, 58.2007, 0.286589, 1.71931, 959.494, -447.365, -436.393, 58.3321, 0.11728, 0.11728
0.31, 955.1, -437.426, -426.908, 65.8383, 0.236301, 1.41885, 955.126, -445.824, -424.126, 60.4566, 0.286121, 1.7206, 955.126, -445.931, -424.837, 60.5897, 0.116869, 0.116869
0.32, 950.664, -414.328, -417.617, 68.4816, 0.236448, 1.4202, 950.701, -433.023, -414.623, 62.3031, 0.286614, 1.71677, 950.701, -432.215, -415.328, 62.443, 0.117245, 0.117245
0.33, 946.315, -412.032, -406.513, 69.3168, 0.236787, 1.42063, 946.339, -425.034, -404.293, 63.9086, 0.286328, 1.71846, 946.339, -424.249, -404.956, 64.0496, 0.119347, 0.119347
0.34, 941.902, -416.765, -395.374, 70.354, 0.236584, 1.41891, 941.915, -441.944, -391.902, 65.2738, 0.286547, 1.71963, 941.915, -440.624, -392.671, 65.4151, 0.117629, 0.117629
0.35, 937.387, -461.387, -384.147, 70.9517, 0.235882, 1.41506, 937.443, -453.986, -381.267, 66.3808, 0.28404, 1.71792, 937.443, -454.412, -382.11, 66.523, 0.116939, 0.116939
0.36, 932.851, -444.776, -375.33, 73.1714, 0.237303, 1.4209, 932.891, -453.473, -368.535, 67.9313, 0.286205, 1.71792, 932.891, -452.832, -369.51, 68.0828, 0.11724, 0.11724
0.37, 928.374, -446.531, -364.891, 73.8827, 0.236927, 1.42114, 928.382, -446.17, -358.817, 68.908, 0.286353, 1.72028, 928.382, -446.109, -359.87, 69.0607, 0.117644, 0.117644
0.38, 923.737, -504.349, -355.258, 76.1569, 0.236633, 1.41899, 923.792, -475.136, -349.347, 69.9955, 0.286606, 1.72154, 923.792, -476.853, -350.197, 70.1507, 0.117328, 0.117328
0.39, 919.104, -438.393, -339.976, 76.7953, 0.2366, 1.41911, 919.168, -451.906, -336.619, 70.8133, 0.286491, 1.7214, 919.168, -452.359, -337.288, 70.9685, 0.117382, 0.117382
0.4, 914.578, -465.317, -333.691, 76.9639, 0.236876, 1.42201, 914.622, -454.531, -329.55, 71.5711, 0.28613, 1.71875, 914.622, -454.133, -330.377, 71.7279, 0.116913, 0.116913
0.41, 909.999, -475.686, -327.956, 77.3474, 0.23613, 1.41789, 910.03, -462.805, -322.424, 72.3684, 0.285834, 1.71975, 910.03, -462.956, -323.103, 72.5272, 0.117355, 0.117355
0.42, 905.351, -474.099, -315.808, 78.8094, 0.236952, 1.4169, 905.398, -462.768, -313.211, 72.9214, 0.2871, 1.71693, 905.398, -463.666, -313.781, 73.0841, 0.118115, 0.118115
0.43, 900.781, -458.732, -307.642, 80.7378, 0.236477, 1.41644, 900.821, -466.651, -305.425, 73.6481, 0.288128, 1.71626, 900.821, -467.101, -305.976, 73.8156, 0.117044, 0.117044
0.44, 896.266, -453.063, -297.552, 81.0404, 0.236167, 1.41976, 896.266, -453.214, -296.813, 73.995, 0.286546, 1.71691, 896.266, -452.864, -297.316, 74.1644, 0.117575, 0.117575
0.45, 891.663, -465.134, -288.259, 81.3205, 0.236414, 1.41993, 891.696, -458.718, -288.837, 74.3156, 0.28605, 1.71893, 891.696, -459.172, -289.3, 74.486, 0.117318, 0.117318
0.46, 887.143, -465.886, -282.67, 81.6885, 0.236042, 1.41764, 887.121, -461.927, -281.872, 74.832, 0.285777, 1.72023, 887.121, -462.497, -282.457, 75.003, 0.117403, 0.117403
0.47, 882.527, -483.284, -274.463, 82.1839, 0.236053, 1.4192, 882.554, -468.326, -274.011, 75.1184, 0.288646, 1.71788, 882.554, -468.956, -274.302, 75.2929, 0.118182, 0.118182
0.48, 877.962, -447.536, -269.203, 82.2907, 0.236279, 1.418, 877.972, -447.704, -268.263, 75.3377, 0.286428, 1.71832, 877.972, -447.21, -268.757, 75.5128, 0.117414, 0.117414
0.49, 873.408, -445.692, -262.96, 82.512, 0.23674, 1.41931, 873.43, -452.092, -262.407, 75.5538, 0.286307, 1.71817, 873.43, -451.58, -262.901, 75.7287, 0.117568, 0.117568
