corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.78,2.53542,25.3813,1001.68,-199.93,-554.486,19.1237,0.0164567,3.20443,4.20487e-05,-0.147419,2.88528,28.7793,1001.69,-198.418,-557.496,25.8402,0.016729,3.20122,-4.45545e-05,-0.155451,5.57929,5.57929,1001.69,-198.628,-557.364,25.7461,0.0164879,3.19128,-0.00015727,-0.174482
0.792,2.53622,25.3925,1001.76,-193.56,-557.466,26.1858,0.0141615,3.18017,-9.37099e-05,-0.112158,2.875,28.7975,1001.77,-189.139,-556.976,24.9628,0.0139385,3.17054,-8.57249e-05,-0.123656,5.5734,5.5734,1001.77,-189.353,-556.653,25.0003,0.0137784,3.13262,-0.000134873,-0.173333
0.804,2.39306,23.9156,1002.21,-173.389,-560.437,25.4766,0.0115036,3.15871,-8.29295e-05,-0.125611,2.71306,27.1243,1002.22,-176.765,-555.877,23.8727,0.0116963,3.15543,-8.22554e-05,-0.142591,5.40208,5.40208,1002.22,-176.618,-555.801,23.7697,0.0109219,3.138,-0.000130528,-0.173825
0.816,2.36359,23.7887,1002.29,-168.074,-554.091,22.1185,0.0104166,3.1859,-8.41785e-05,-0.16349,2.57149,26.3844,1002.31,-169.172,-555.232,26.0506,0.0105294,3.18049,-0.000122247,-0.169117,4.95111,4.95111,1002.31,-169.039,-554.977,26.0967,0.00988393,3.14687,-0.000118789,-0.176438
0.828,2.26968,22.6974,1002.25,-155.379,-560.234,27.4092,0.00953034,3.19521,-0.000153357,-0.176874,2.56391,25.7014,1002.26,-154.842,-562.245,26.4969,0.009507,3.1942,-0.000122369,-0.186558,4.92738,4.92738,1002.26,-154.568,-562.221,26.3695,0.011445,3.17295,-0.000108996,-0.16273
0.84,2.26393,22.6649,1002.99,-150.554,-559.219,20.503,0.00760393,3.15802,-3.14204e-05,-0.126479,2.56189,25.7108,1003,-150.547,-557.332,22.4285,0.00744882,3.16454,-1.66964e-05,-0.133926,4.97538,4.97538,1003,-150.186,-557.563,22.3816,0.00705175,3.12589,-0.000108182,-0.174078
0.852,2.26508,22.6532,1003.49,-139.743,-559.341,20.5118,0.00472962,3.17117,1.50053e-05,-0.129366,2.56246,25.677,1003.51,-140.462,-559.611,21.1292,0.00491428,3.17492,-1.82274e-05,-0.160631,4.91181,4.91181,1003.51,-140.811,-559.609,21.0525,0.00438446,3.1313,-0.00010592,-0.174593
0.864,2.26258,22.6361,1003.45,-123.471,-558.428,27.192,0.00297413,3.17533,9.78351e-05,-0.211481,2.57673,25.679,1003.46,-126.143,-558.261,21.8129,0.00327492,3.17975,4.59383e-05,-0.207623,4.67264,4.67264,1003.46,-126.111,-558.516,21.8197,0.00215447,3.14784,-7.82357e-05,-0.16801
0.876,2.27144,22.622,1003.72,-110.73,-569.047,18.9743,0.00110619,3.19304,1.4874e-05,-0.217576,2.56304,25.6284,1003.73,-110.907,-563.811,20.3329,0.000877583,3.18777,-1.59017e-05,-0.194086,4.64523,4.64523,1003.73,-110.786,-564.076,20.2997,0.000900799,3.20937,-5.93159e-05,-0.178665
0.888,2.26038,22.627,1003.96,-99.8735,-559.545,14.8247,-8.04153e-05,3.16728,-7.65792e-05,-0.199803,2.56209,25.6538,1003.96,-101.593,-563.418,18.2664,0.00021907,3.17255,-5.7066e-05,-0.189805,4.64464,4.64464,1003.96,-101.273,-563.389,17.9426,0.000557211,3.20535,-4.44992e-05,-0.18015
