corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.42,0.586604,4.32734,993.219,-366.977,-562.494,19.1995,0.0514864,3.33835,-0.000543621,-0.218812,0.659097,4.53316,993.462,-368.986,-575.526,18.8882,0.051693,3.32075,-0.000283891,-0.19154,0.833306,0.833306,993.462,-368.879,-575.602,18.8615,0.0516607,3.31706,-0.000289522,-0.162346
0.432,0.457669,4.25502,993.983,-385.042,-604.581,14.6345,0.0472368,3.36619,-0.000247623,0.0929821,0.540183,5.60503,994.351,-370.592,-574.934,17.4848,0.0494762,3.27308,-0.000300295,-0.163151,0.853953,0.853953,994.351,-370.718,-574.926,17.485,0.0492375,3.28194,-0.000297373,-0.156526
0.444,0.477119,5.00027,993.877,-395.681,-577.685,10.2261,0.0532356,3.30077,-0.000292328,-0.088252,0.685752,4.88605,994.097,-375.274,-567.137,16.4543,0.0525077,3.20766,-0.000271849,-0.186976,0.813684,0.813684,994.097,-375.36,-567.117,16.442,0.0524483,3.2026,-0.000273254,-0.168039
0.456,0.585831,5.71679,994.629,-401.479,-573.112,20.5959,0.0509156,3.32072,-0.000319724,-0.0607407,0.484963,4.98932,994.99,-361.826,-565.415,18.5344,0.0510204,3.26896,-0.000216864,-0.166169,0.847317,0.847317,994.99,-362.031,-565.284,18.5475,0.0512371,3.26892,-0.000264994,-0.176567
0.468,0.429267,4.79949,994.089,-344.623,-574.145,27.0741,0.0448172,3.31271,-0.000174821,-0.35593,0.516733,6.47833,994.344,-352.494,-570.421,19.0888,0.0468982,3.29343,-0.000251269,-0.173118,0.926691,0.926691,994.344,-352.401,-570.475,19.0728,0.0467731,3.29509,-0.000265184,-0.164853
0.48,0.472586,4.59479,994.597,-336.959,-556.029,15.1982,0.0436081,3.20913,-0.000634399,-0.322455,0.501501,6.72264,994.861,-349.287,-565.823,18.7354,0.0454942,3.2124,-0.000249913,-0.154036,0.863213,0.863213,994.861,-349.313,-565.819,18.7328,0.0452173,3.21134,-0.000262805,-0.157121
0.492,0.576468,8.54937,994.164,-384.595,-580.578,14.7495,0.0458692,3.23485,-0.000517133,-0.38759,1.21641,7.88753,994.322,-348.916,-570.489,17.5836,0.0487243,3.23155,-0.000308452,-0.159809,1.68392,1.68392,994.322,-349.131,-570.36,17.6025,0.0485344,3.22588,-0.000237358,-0.16311
0.504,0.441811,5.36055,994.291,-336.993,-575.017,24.9946,0.0426797,3.24372,6.34071e-05,-0.0839017,1.0131,9.46774,994.66,-332.73,-565.744,22.5516,0.0442086,3.21786,-0.00024932,-0.174022,1.68518,1.68518,994.66,-332.784,-565.719,22.5619,0.0442225,3.21835,-0.000260064,-0.168386
0.516,0.86695,8.34909,996.12,-346.14,-567.817,28.67,0.0441825,3.2208,-5.12701e-05,-0.175607,1.1161,8.95385,996.412,-341.457,-567.311,19.3914,0.0458732,3.23336,-0.000230432,-0.17866,1.12848,1.12848,996.412,-341.491,-567.321,19.3835,0.0458166,3.23117,-0.000259376,-0.169735
0.528,0.432182,5.44295,995.74,-351.731,-559.425,25.3719,0.0441095,3.1606,-0.000211927,-0.25684,0.497572,5.09429,996.036,-328.927,-559.688,18.9656,0.0439395,3.19463,-0.000217578,-0.159535,0.827458,0.827458,996.036,-329.029,-559.603,18.9727,0.044058,3.19339,-0.00023809,-0.16364
0.54,0.83949,5.58866,995.57,-295.431,-565.73,29.9072,0.0384796,3.33424,-0.000340543,-0.155117,0.89833,7.92965,995.89,-323.876,-569.24,22.9645,0.0419025,3.27837,-0.000257839,-0.158346,1.18078,1.18078,995.89,-324.009,-569.143,22.9822,0.0416451,3.28297,-0.000234225,-0.164877
0.552,0.434486,4.51998,996.412,-371.657,-568.774,35.6751,0.0447507,3.4173,-0.000125583,-0.212048,0.502142,5.70803,996.61,-319.577,-569.766,21.1968,0.0432997,3.30875,-0.00026278,-0.185271,0.913707,0.913707,996.61,-319.408,-569.901,21.1807,0.0434908,3.31019,-0.000245116,-0.175013
0.564,0.703883,5.95974,997.543,-335.085,-551.915,32.799,0.0387973,3.19074,-0.000566382,-0.18334,0.533329,6.57715,997.782,-314.336,-557.346,21.7974,0.0400433,3.16817,-0.000259729,-0.159742,1.50319,1.50319,997.782,-314.291,-557.432,21.7704,0.0401041,3.16766,-0.000251934,-0.16608
0.576,0.42908,4.29475,996.827,-321.156,-573.295,25.1744,0.0381542,3.23582,-0.000737137,-0.365953,0.50199,5.49032,997.041,-311.916,-562.724,20.5224,0.0391728,3.21052,-0.00023333,-0.145954,0.833953,0.833953,997.041,-312.048,-562.685,20.502,0.0390516,3.20703,-0.000228105,-0.159074
0.588,0.413422,4.19496,996.632,-294.845,-556.993,33.9951,0.0354098,3.18972,-0.000148429,-0.184405,0.502396,5.00343,996.933,-302.333,-561.751,22.7952,0.0398167,3.21387,-0.000236659,-0.159522,0.82808,0.82808,996.933,-302.124,-561.899,22.7561,0.0396504,3.21498,-0.000221754,-0.171937
0.6,0.41251,4.16741,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.501169,5.00292,997.76,-296.482,-556.847,22.2514,0.0370885,3.16911,-0.000238031,-0.153511,0.82816,0.82816,997.76,-296.44,-556.855,22.2597,0.0367411,3.1734,-0.00021855,-0.169673
0.612,0.410824,4.182,996.332,-283.652,-551.37,27.8482,0.0318916,3.15655,8.80617e-05,-0.207655,0.502256,5.00156,996.697,-291.736,-559.736,22.504,0.035553,3.1666,-0.000215127,-0.161493,0.830514,0.830514,996.697,-291.86,-559.649,22.505,0.0354047,3.16615,-0.000220256,-0.156511
0.624,0.409631,4.18314,998.177,-315.642,-552.371,12.6169,0.0354832,3.15029,-0.000199771,-0.462239,0.503622,4.99977,998.362,-289.578,-555.723,22.1845,0.0350242,3.12537,-0.000220578,-0.178839,0.827907,0.827907,998.362,-289.542,-555.798,22.1572,0.0351238,3.12085,-0.0002287,-0.166252
0.636,0.413381,4.16295,996.901,-275.669,-556.963,24.2028,0.0297351,3.13047,-0.000334752,-0.255641,0.502389,4.9808,997.148,-277.019,-560.143,21.6939,0.0324158,3.19832,-0.000186996,-0.164627,0.827475,0.827475,997.148,-277.096,-560.1,21.6747,0.0322649,3.19052,-0.000213319,-0.167172
0.648,0.408994,4.1574,999.028,-263.854,-547.757,22.8802,0.0297113,3.18932,0.000135294,-0.204667,0.503445,4.98944,999.39,-271.217,-555.78,23.1131,0.0310209,3.16416,-0.000159627,-0.156864,0.82697,0.82697,999.39,-271.321,-555.693,23.1317,0.0309268,3.16282,-0.000216956,-0.167557
0.66,0.40913,4.158,997.945,-288.271,-595.411,20.4178,0.0349863,3.12384,-0.000185332,-0.260464,0.499977,4.97346,998.174,-268.78,-557.169,24.5968,0.0346667,3.12224,-0.000203336,-0.183277,0.826995,0.826995,998.174,-268.949,-557.073,24.6009,0.0344666,3.11845,-0.000190476,-0.171775
0.672,0.409428,4.14601,998.857,-263.873,-535.155,23.3889,0.0336647,3.11705,-0.000606087,-0.29905,0.501563,4.9892,999.104,-264.079,-552.494,24.4617,0.0326484,3.11606,-0.000168242,-0.156919,0.826472,0.826472,999.104,-264.123,-552.46,24.4747,0.0326009,3.11024,-0.000210962,-0.164819
0.684,0.412154,4.19591,1000.3,-252.692,-564.215,11.1473,0.0248689,3.24932,0.000177456,-0.235202,0.505556,4.99869,1000.51,-248.976,-556.459,24.9659,0.0273375,3.15478,-0.000167721,-0.187845,0.826728,0.826728,1000.51,-248.717,-556.656,24.9259,0.0272118,3.15983,-0.000206871,-0.182103
0.696,0.412295,4.14988,999.426,-257.879,-554.84,26.8894,0.02645,3.12095,-0.000384346,-0.0946496,0.498889,4.93768,999.703,-243.927,-546.99,23.4657,0.0264826,3.08403,-0.00015747,-0.16083,0.826389,0.826389,999.703,-243.783,-547.092,23.4557,0.0264682,3.08481,-0.000191867,-0.175384
0.708,0.409805,4.14701,998.761,-267.414,-534.391,4.87182,0.026833,3.15818,0.000351319,0.126987,0.502105,4.93727,999.249,-242.912,-557.447,23.1527,0.0288878,3.15952,-0.00017131,-0.157418,0.826847,0.826847,999.249,-242.706,-557.571,23.1644,0.0285261,3.15892,-0.000179995,-0.167836
0.72,0.408498,4.1627,999.935,-230.674,-556.45,19.7504,0.018327,3.07457,0.000132019,-0.330681,0.501387,4.95661,1000.25,-234.685,-545.364,21.7552,0.0231007,3.08918,-8.81055e-05,-0.172097,0.826673,0.826673,1000.25,-234.42,-545.531,21.7239,0.0227913,3.08671,-0.000177476,-0.165426
0.732,0.409175,4.15422,999.611,-246.287,-537.067,16.7744,0.0185741,3.15726,-0.00024696,-0.159939,0.500029,4.96923,999.902,-223.008,-550.839,26.2788,0.0210682,3.15172,-0.00012192,-0.180502,0.826724,0.826724,999.902,-222.939,-550.874,26.2566,0.0207097,3.15716,-0.000169046,-0.164138
0.744,0.411614,4.16915,1000.94,-215.656,-524.407,33.9327,0.0184035,3.05231,-0.000250423,-0.131223,0.499154,4.95763,1001.24,-218.394,-549.026,23.3314,0.0212147,3.06352,-8.56244e-05,-0.168598,0.827195,0.827195,1001.24,-218.371,-549.062,23.3199,0.0211159,3.05986,-0.000151252,-0.168912
0.756,0.409054,4.1723,999.737,-203.567,-599.724,34.7807,0.0240198,3.22497,-0.000241653,-0.155173,0.502079,4.9692,1000.02,-211.962,-556.449,24.1872,0.0218968,3.15076,-0.00019285,-0.167451,0.827214,0.827214,1000.02,-212.147,-556.328,24.2151,0.0220758,3.15686,-0.000158942,-0.164374
0.768,0.409337,4.1819,1000.55,-217.166,-554.456,3.67734,0.0218787,3.2218,-0.00021209,-0.176608,0.501915,4.97462,1000.82,-204.92,-553.717,23.621,0.020318,3.173,-0.000148629,-0.179864,0.826833,0.826833,1000.82,-204.788,-553.814,23.5725,0.020348,3.17375,-0.000151399,-0.176328
0.78,0.406147,4.15418,1003.22,-200.717,-526.921,4.7091,0.0180389,3.13084,9.38063e-05,-0.109338,0.500311,4.94905,1003.52,-192.946,-545.459,23.3522,0.0174389,3.12059,-0.000140813,-0.179093,0.826471,0.826471,1003.52,-193.024,-545.466,23.3166,0.0177101,3.11627,-0.000147145,-0.16498
0.792,0.405103,4.18114,1000.88,-195.883,-550.384,38.9428,0.0147014,3.23532,-6.85138e-06,-0.207651,0.502094,4.97956,1001.33,-192.1,-559.557,25.1204,0.0153819,3.15286,-8.316e-05,-0.117167,0.826652,0.826652,1001.33,-192.455,-559.389,25.1695,0.0153843,3.1502,-0.000121054,-0.171418
0.804,0.404792,4.18511,1001.74,-165.511,-550.224,27.3936,0.0165027,3.16996,-0.000322253,0.0206418,0.504863,4.97585,1002.02,-177.884,-558.688,28.2076,0.0160946,3.17528,-0.000132473,-0.166692,0.826328,0.826328,1002.02,-177.817,-558.736,28.167,0.0162156,3.17308,-0.000156282,-0.171707
0.816,0.402871,4.17484,1002.45,-164.476,-545.31,23.064,0.0127364,3.20557,0.00013087,-0.286404,0.501044,4.95686,1002.81,-167.366,-560.691,28.2825,0.0126628,3.20553,-9.47005e-05,-0.151039,0.828626,0.828626,1002.81,-167.655,-560.512,28.3648,0.0126661,3.20216,-0.000109998,-0.169091
0.828,0.403881,4.17765,1001.76,-183.62,-562.059,33.7939,0.00687569,3.23541,-0.000484685,-0.207299,0.499714,4.93384,1001.96,-154.034,-567.02,25.5574,0.00986978,3.19336,-9.88675e-05,-0.174533,0.825984,0.825984,1001.96,-153.933,-567.076,25.5565,0.00949555,3.19336,-9.23594e-05,-0.171125
0.84,0.405362,4.18326,1003.49,-128.242,-540.401,2.20214,0.0043525,3.11698,0.000198857,-0.320899,0.501842,4.96687,1003.78,-144.379,-555.096,24.2614,0.00709528,3.1443,-5.72767e-05,-0.189876,0.825725,0.825725,1003.78,-144.632,-554.937,24.3094,0.00707861,3.13755,-0.000111526,-0.174461
0.852,0.40558,4.18238,1003.19,-127.968,-549.894,19.6137,0.00283033,3.20302,-0.00013662,-0.132531,0.49922,4.96135,1003.43,-139.406,-561.997,22.2515,0.00646595,3.16606,-9.75291e-05,-0.171074,0.826312,0.826312,1003.43,-139.154,-562.127,22.2078,0.00610678,3.1678,-8.60549e-05,-0.171341
0.864,0.403193,4.16112,1003.13,-109.544,-552.201,22.0094,0.00242886,3.13875,8.02022e-05,-0.0652961,0.497695,4.92043,1003.39,-121.49,-553.879,21.1222,0.0040999,3.11461,-9.32811e-05,-0.152515,0.827091,0.827091,1003.39,-121.319,-554.011,21.0345,0.00403955,3.11208,-9.14067e-05,-0.166325
0.876,0.404231,4.15493,1003.55,-109.616,-579.631,31.4284,0.00100264,3.26745,0.000127318,-0.223172,0.496396,4.918,1003.87,-112.505,-560.891,20.2719,0.00278202,3.21392,-5.7505e-05,-0.157165,0.826644,0.826644,1003.87,-112.462,-560.893,20.282,0.00257746,3.21765,-6.42326e-05,-0.171668
0.888,0.403655,4.1188,1004.49,-97.7271,-599.819,4.41798,0.00043334,3.09215,0.000216803,-0.119786,0.491144,4.86336,1004.9,-103.727,-555.813,17.4982,0.000754096,3.08004,5.14055e-06,-0.160053,0.826101,0.826101,1004.9,-103.521,-555.982,17.4024,0.000719671,3.07899,-6.9735e-05,-0.168925
