corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.744,0.236731,2.3653,1000.8,-254.537,-576.329,40.2211,0.0217184,3.24266,-0.000476922,-0.298332,0.236382,2.36439,1000.8,-254.537,-576.329,40.2211,0.0217184,3.24266,-0.000476922,-0.298332,0.415489,0.415489,1204,0,0,0,0,0,0,0
0.756,0.236495,2.364,1001.04,-248.439,-558.144,11.9512,0.0207661,3.23724,-0.000446583,-0.111424,0.23629,2.35592,1001.04,-248.439,-558.144,11.9512,0.0207661,3.23724,-0.000446583,-0.111424,0.417351,0.417351,1204,0,0,0,0,0,0,0
0.768,0.236478,2.36353,1001.41,-240.311,-567.649,13.703,0.0188637,3.22949,-0.000426311,-0.161693,0.235863,2.36107,1001.41,-240.311,-567.649,13.703,0.0188637,3.22949,-0.000426311,-0.161693,0.417724,0.417724,1204,0,0,0,0,0,0,0
0.78,0.238165,2.36097,1001.72,-228.643,-549.437,33.4671,0.0174768,3.19891,-0.000416076,-0.186458,0.238198,2.35996,1001.72,-228.643,-549.437,33.4671,0.0174768,3.19891,-0.000416076,-0.186458,0.417133,0.417133,1204,0,0,0,0,0,0,0
0.792,0.236661,2.3641,1002.08,-220.668,-538.434,35.4466,0.0155255,3.15085,-0.000421649,-0.290741,0.236341,2.36269,1002.08,-220.668,-538.434,35.4466,0.0155255,3.15085,-0.000421649,-0.290741,0.416697,0.416697,1204,0,0,0,0,0,0,0
0.804,0.236194,2.35691,1002.34,-206.455,-564.083,20.8172,0.0134399,3.14307,-0.000467552,-0.0825649,0.237055,2.36599,1002.34,-206.455,-564.083,20.8172,0.0134399,3.14307,-0.000467552,-0.0825649,0.41759,0.41759,1204,0,0,0,0,0,0,0
0.816,0.236881,2.36819,1002.58,-196.406,-549.888,27.8267,0.0118203,3.21776,-0.000466055,-0.0170304,0.236963,2.36319,1002.58,-196.406,-549.888,27.8267,0.0118203,3.21776,-0.000466055,-0.0170304,0.419204,0.419204,1204,0,0,0,0,0,0,0
0.828,0.236888,2.36792,1002.93,-189.831,-584.283,2.56126,0.00996615,3.2534,-0.000481699,-0.247544,0.23726,2.38404,1002.93,-189.831,-584.283,2.56126,0.00996615,3.2534,-0.000481699,-0.247544,0.416833,0.416833,1204,0,0,0,0,0,0,0
0.84,0.237811,2.36148,1003.19,-167.808,-595.465,5.12837,0.00809584,3.28241,-0.000372127,-0.313402,0.236108,2.36126,1003.19,-167.808,-595.465,5.12837,0.00809584,3.28241,-0.000372127,-0.313402,0.415132,0.415132,1204,0,0,0,0,0,0,0
0.852,0.236516,2.35815,1003.41,-155.182,-581.637,35.681,0.00610262,3.33632,-0.00027193,-0.0440858,0.236128,2.36171,1003.41,-155.182,-581.637,35.681,0.00610262,3.33632,-0.00027193,-0.0440858,0.415945,0.415945,1204,0,0,0,0,0,0,0
0.864,0.235213,2.36169,1003.9,-148.567,-570.026,11.6048,0.00446678,3.34479,-0.000139028,-0.567967,0.236898,2.36039,1003.9,-148.567,-570.026,11.6048,0.00446678,3.34479,-0.000139028,-0.567967,0.415894,0.415894,1204,0,0,0,0,0,0,0
0.876,0.236047,2.35786,1004.05,-133.538,-575.464,26.1044,0.00197055,3.36211,-9.01979e-05,-0.144528,0.234917,2.3573,1004.05,-133.538,-575.464,26.1044,0.00197055,3.36211,-9.01979e-05,-0.144528,0.416343,0.416343,1204,0,0,0,0,0,0,0
0.888,0.236034,2.35663,1004.28,-124.285,-603.111,23.5118,-0.000723496,3.39224,-6.60996e-05,-0.205454,0.235907,2.35512,1004.28,-124.285,-603.111,23.5118,-0.000723496,3.39224,-6.60996e-05,-0.205454,0.410897,0.410897,1204,0,0,0,0,0,0,0
