corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.42,0.224125,3.66905,992.703,-347.876,-554.855,19.6448,0.0510292,3.32126,-0.000609062,-0.172986,0.243563,2.07203,992.703,-347.876,-554.855,19.6448,0.0510292,3.32126,-0.000609062,-0.172986,0.34033,0.34033,992.703,-103.544,-245.373,3.43681,0.0177943,1.06754,-7.90341e-05,-0.0531874
0.432,0.193489,2.1729,994.105,-401.817,-649.28,55.8895,0.0460551,3.3225,-9.99478e-05,0.245475,0.205977,2.1469,994.105,-401.817,-649.28,55.8895,0.0460551,3.3225,-9.99478e-05,0.245475,0.446969,0.446969,994.105,-103.141,-240.149,3.15824,0.0177201,1.0412,-8.12389e-05,-0.053946
0.444,0.220108,1.98498,993.926,-362.057,-566.357,2.04649,0.050728,3.29319,2.51084e-05,0.0762425,0.221735,2.07898,993.926,-362.057,-566.357,2.04649,0.050728,3.29319,2.51084e-05,0.0762425,0.384279,0.384279,993.926,-103.095,-238.773,2.83209,0.0177242,1.03014,-8.17823e-05,-0.0517995
0.456,0.227963,2.13287,995.468,-371.13,-541.18,26.2661,0.0556733,3.17271,0.000279688,0.0547564,0.216153,2.08941,995.468,-371.13,-541.18,26.2661,0.0556733,3.17271,0.000279688,0.0547564,0.373053,0.373053,995.468,-99.5698,-238.122,3.34975,0.017222,1.03134,-7.91814e-05,-0.0529338
0.468,0.216946,2.02929,994.062,-346.058,-572.564,-1.92174,0.0442314,3.22822,0.000103094,-0.102666,0.184703,2.09384,994.062,-346.058,-572.564,-1.92174,0.0442314,3.22822,0.000103094,-0.102666,0.361238,0.361238,994.062,-101.38,-238.527,4.55475,0.0175003,1.03334,-7.7513e-05,-0.0519274
0.48,0.211207,2.08532,993.786,-326.959,-579.603,9.274,0.0440543,3.14378,-0.000388731,-0.275196,0.196608,2.08826,993.786,-326.959,-579.603,9.274,0.0440543,3.14378,-0.000388731,-0.275196,0.380768,0.380768,993.786,-97.2715,-242.668,3.6695,0.0167948,1.05433,-7.84956e-05,-0.0522077
0.492,0.206255,2.09422,993.825,-386.098,-583.641,10.665,0.0493394,3.09773,-0.000506826,-0.306777,0.211991,2.23427,993.825,-386.098,-583.641,10.665,0.0493394,3.09773,-0.000506826,-0.306777,0.417203,0.417203,993.825,-94.6051,-242.883,4.00075,0.016225,1.05373,-7.59957e-05,-0.0532857
0.504,0.2283,2.12314,993.888,-337.445,-594.167,23.4796,0.0420843,3.3065,0.000231054,-0.108712,0.210082,1.91656,993.888,-337.445,-594.167,23.4796,0.0420843,3.3065,0.000231054,-0.108712,0.343352,0.343352,993.888,-96.3989,-242.036,4.80303,0.0165424,1.04857,-7.58149e-05,-0.0522628
0.516,0.238421,2.11922,996.637,-337.236,-580.644,29.429,0.042239,3.25721,-0.000231366,-0.134765,0.212494,2.60298,996.637,-337.236,-580.644,29.429,0.042239,3.25721,-0.000231366,-0.134765,0.427136,0.427136,996.637,-92.6787,-235.442,3.21725,0.0159248,1.02241,-7.73186e-05,-0.0529515
0.528,0.212291,1.90694,996.777,-369.959,-515.154,31.2243,0.0401334,3.12105,-0.000262528,-0.11697,0.20484,2.15206,996.777,-369.959,-515.154,31.2243,0.0401334,3.12105,-0.000262528,-0.11697,0.376278,0.376278,996.777,-90.9081,-235.218,3.80996,0.0156294,1.01832,-7.47779e-05,-0.0517296
0.54,0.213951,2.33562,995.449,-306.856,-569.506,30.8303,0.042014,3.47683,-0.000621889,-0.361537,0.214337,2.11524,995.449,-306.856,-569.506,30.8303,0.042014,3.47683,-0.000621889,-0.361537,0.34554,0.34554,995.449,-89.4158,-238.955,4.13096,0.0153922,1.03667,-7.68057e-05,-0.0534534
0.552,0.22588,2.16204,995.83,-375.146,-530.765,32.0166,0.0428074,3.35993,-0.000621116,-0.24855,0.210646,2.09615,995.83,-375.146,-530.765,32.0166,0.0428074,3.35993,-0.000621116,-0.24855,0.369343,0.369343,995.83,-86.3826,-240.179,4.07875,0.0149275,1.03986,-7.41394e-05,-0.0539677
0.564,0.224265,2.15978,998.075,-330.582,-519.33,32.7209,0.0325416,3.1154,3.53848e-05,-0.220586,0.216492,2.05906,998.075,-330.582,-519.33,32.7209,0.0325416,3.1154,3.53848e-05,-0.220586,0.381791,0.381791,998.075,-85.4647,-232.37,4.89773,0.0146897,1.0042,-7.1364e-05,-0.0512816
0.576,0.214964,2.05891,996.904,-336.129,-582.633,32.103,0.0368292,3.28125,-0.000797062,-0.0618762,0.213204,2.09636,996.904,-336.129,-582.633,32.103,0.0368292,3.28125,-0.000797062,-0.0618762,0.35925,0.35925,996.904,-85.9371,-235.382,3.71081,0.0149323,1.02134,-7.51405e-05,-0.0535063
0.588,0.200836,1.94619,997.198,-306.258,-576.102,64.3049,0.0320096,3.275,-0.000154711,0.032088,0.202378,2.10166,997.198,-306.258,-576.102,64.3049,0.0320096,3.275,-0.000154711,0.032088,0.395849,0.395849,997.198,-82.639,-236.202,5.17554,0.0142818,1.027,-7.07791e-05,-0.0542846
0.6,0.218291,2.18588,997.112,-332.567,-571.504,25.3298,0.0334732,3.25783,-0.000515654,-0.355508,0.2256,2.21076,997.112,-332.567,-571.504,25.3298,0.0334732,3.25783,-0.000515654,-0.355508,0.384219,0.384219,997.112,-81.5497,-236.995,4.17158,0.0141471,1.02602,-7.09443e-05,-0.0520458
0.612,0.225174,2.12946,996.108,-285.515,-555.995,5.7536,0.031395,3.10224,0.00011147,-0.276236,0.208234,2.23845,996.108,-285.515,-555.995,5.7536,0.031395,3.10224,0.00011147,-0.276236,0.379738,0.379738,996.108,-80.8802,-237.888,4.87868,0.014055,1.0261,-7.11435e-05,-0.0521741
0.624,0.212619,2.16432,997.62,-312.036,-570.311,22.6181,0.0360019,3.29388,-1.21962e-05,-0.641751,0.429004,2.27189,997.62,-312.036,-570.311,22.6181,0.0360019,3.29388,-1.21962e-05,-0.641751,0.498478,0.498478,997.62,-77.6603,-236.533,3.71867,0.013471,1.02287,-7.05241e-05,-0.0525892
0.636,0.2222,2.17138,997.912,-266.152,-560.24,8.50671,0.0312224,3.08748,-0.000410743,-0.201713,0.218473,2.43335,997.912,-266.152,-560.24,8.50671,0.0312224,3.08748,-0.000410743,-0.201713,0.376614,0.376614,997.912,-76.6197,-235.34,4.33569,0.0132112,1.01982,-6.85504e-05,-0.0531717
0.648,0.333045,2.18385,999.013,-262.396,-560.689,21.841,0.0327654,3.14864,0.000677756,-0.302694,0.220881,2.11334,999.013,-262.396,-560.689,21.841,0.0327654,3.14864,0.000677756,-0.302694,0.372142,0.372142,999.013,-72.0122,-234.29,4.71487,0.0125626,1.01333,-6.91853e-05,-0.0523239
0.66,0.206254,2.06508,998.861,-277.535,-606.046,23.9424,0.0339893,3.04639,-0.000296385,-0.401899,0.210052,2.10978,998.861,-277.535,-606.046,23.9424,0.0339893,3.04639,-0.000296385,-0.401899,0.393253,0.393253,998.861,-71.8262,-234.311,5.11692,0.012534,1.01332,-6.79718e-05,-0.0523753
0.672,0.308148,3.34975,998.661,-261.86,-527.106,19.1416,0.0361764,3.0852,-0.000663005,-0.447322,0.33362,3.68643,998.661,-261.86,-527.106,19.1416,0.0361764,3.0852,-0.000663005,-0.447322,0.711996,0.711996,998.661,-71.7279,-233.593,5.36287,0.0124508,1.00855,-6.85224e-05,-0.0525652
0.684,0.215493,2.25006,999.968,-240.841,-567.248,33.0318,0.023119,3.18085,0.000121817,-0.0963825,0.212651,2.59349,999.968,-240.841,-567.248,33.0318,0.023119,3.18085,0.000121817,-0.0963825,0.378723,0.378723,999.968,-64.9755,-234.647,5.14656,0.0112526,1.01564,-6.44953e-05,-0.0513256
0.696,0.221558,2.14585,999.074,-261.328,-522.232,21.4613,0.0272299,3.09345,-0.000340699,-0.0305675,0.209148,2.14591,999.074,-261.328,-522.232,21.4613,0.0272299,3.09345,-0.000340699,-0.0305675,0.378646,0.378646,999.074,-66.3788,-234.641,5.57519,0.0115967,1.01192,-6.44763e-05,-0.0507521
0.708,0.216001,2.14693,999.685,-266.004,-513.678,-7.38492,0.0240084,3.1168,0.000518096,0.077836,0.20896,2.12315,999.685,-266.004,-513.678,-7.38492,0.0240084,3.1168,0.000518096,0.077836,0.378828,0.378828,999.685,-65.9446,-233.233,4.04904,0.0115161,1.00724,-6.56435e-05,-0.0530275
0.72,0.215389,2.15517,1000.45,-211.37,-541.576,29.7355,0.018181,3.09672,0.000168136,-0.231218,0.216051,2.11441,1000.45,-211.37,-541.576,29.7355,0.018181,3.09672,0.000168136,-0.231218,0.378616,0.378616,1000.45,-60.8929,-232.539,4.60742,0.0106108,1.00605,-6.28344e-05,-0.0528325
0.732,0.209686,2.13634,999.971,-249.408,-558.169,25.5826,0.017309,3.23365,-0.000382407,-0.388345,0.214724,2.12288,999.971,-249.408,-558.169,25.5826,0.017309,3.23365,-0.000382407,-0.388345,0.378507,0.378507,999.971,-57.8301,-235.475,5.31089,0.0101583,1.01361,-5.9112e-05,-0.0535476
0.744,0.217565,2.13252,1001.22,-210.068,-524.86,34.0247,0.0165222,3.14064,-0.000446605,-0.173448,0.215348,2.13309,1001.22,-210.068,-524.86,34.0247,0.0165222,3.14064,-0.000446605,-0.173448,0.364107,0.364107,1001.22,-57.4806,-231.153,5.06645,0.00998824,0.999833,-6.16297e-05,-0.0528932
0.756,0.216038,2.13117,999.594,-214.308,-612.023,22.8133,0.0228342,3.29598,-0.000365478,-0.063102,0.213637,2.13852,999.594,-214.308,-612.023,22.8133,0.0228342,3.29598,-0.000365478,-0.063102,0.361031,0.361031,999.594,-54.5298,-237.71,4.82106,0.00958427,1.02836,-6.03753e-05,-0.0523409
0.768,0.21609,2.13444,1001.17,-221.96,-538.552,-1.74783,0.0220823,3.18327,-0.000506671,-0.250122,0.213574,2.14351,1001.17,-221.96,-538.552,-1.74783,0.0220823,3.18327,-0.000506671,-0.250122,0.361041,0.361041,1001.17,-54.1989,-230.973,4.84101,0.00951154,0.992989,-5.83068e-05,-0.0537697
0.78,0.21856,2.15782,1003.33,-177.48,-497.261,37.1634,0.0166412,3.06819,1.48236e-05,-0.0808226,0.214898,2.40558,1003.33,-177.48,-497.261,37.1634,0.0166412,3.06819,1.48236e-05,-0.0808226,0.74608,0.74608,1003.33,-49.5579,-226.49,4.02324,0.00868188,0.975396,-5.59797e-05,-0.052528
0.792,0.218801,2.16897,1000.94,-209.729,-594.839,45.0423,0.0129624,3.20267,-2.59781e-05,-0.15896,0.213651,2.56827,1000.94,-209.729,-594.839,45.0423,0.0129624,3.20267,-2.59781e-05,-0.15896,0.376688,0.376688,1000.94,-47.8416,-233.492,5.40674,0.00846841,1.00842,-5.53916e-05,-0.0518732
0.804,0.212406,2.11484,1001.11,-151.391,-523.685,0.134219,0.0220325,3.16128,-0.000712406,0.0512281,0.21229,3.22939,1001.11,-151.391,-523.685,0.134219,0.0220325,3.16128,-0.000712406,0.0512281,0.570188,0.570188,1001.11,-45.2298,-235.564,3.92991,0.00805222,1.01701,-5.52501e-05,-0.0550385
0.816,0.442331,4.39782,1002.91,-143.204,-543.129,27.5165,0.0117932,3.15998,3.04322e-05,-0.376546,0.421034,4.50644,1002.91,-143.204,-543.129,27.5165,0.0117932,3.15998,3.04322e-05,-0.376546,0.816996,0.816996,1002.91,-39.8597,-233.669,4.68203,0.00711188,1.01521,-5.10025e-05,-0.0536129
0.828,0.219935,2.79855,1001.78,-193.314,-598.74,36.0567,0.00343202,3.3146,-0.000139544,-0.137486,0.376746,3.78479,1001.78,-193.314,-598.74,36.0567,0.00343202,3.3146,-0.000139544,-0.137486,0.591871,0.591871,1001.78,-38.1339,-236.924,5.48104,0.00676314,1.02843,-4.88762e-05,-0.0535724
0.84,0.216966,2.26322,1003.36,-141.709,-591.778,-9.40696,0.00311459,3.08919,0.000580145,-0.340457,0.208359,2.21049,1003.36,-141.709,-591.778,-9.40696,0.00311459,3.08919,0.000580145,-0.340457,0.411227,0.411227,1003.36,-34.7875,-232.163,3.65255,0.00625232,1.00342,-4.88048e-05,-0.0529881
0.852,0.210858,2.86442,1004.16,-129.989,-534.627,19.0695,-0.000478524,3.14214,0.000146193,-0.0512142,0.214907,2.15913,1004.16,-129.989,-534.627,19.0695,-0.000478524,3.14214,0.000146193,-0.0512142,0.375847,0.375847,1004.16,-31.6134,-232.741,3.91141,0.00571275,1.00821,-4.73921e-05,-0.0531239
0.864,0.21592,2.14806,1003.44,-113.931,-558.628,28.7173,0.00135395,3.10268,0.00030031,-0.109193,0.213829,2.14186,1003.44,-113.931,-558.628,28.7173,0.00135395,3.10268,0.00030031,-0.109193,0.375163,0.375163,1003.44,-29.492,-232.55,2.3649,0.00531726,0.998867,-4.38447e-05,-0.0509525
0.876,0.211084,2.11641,1003.1,-95.8166,-577.919,20.1589,0.000346178,3.27616,0.000333796,-0.451058,0.213848,3.78387,1003.1,-95.8166,-577.919,20.1589,0.000346178,3.27616,0.000333796,-0.451058,0.438288,0.438288,1003.1,-27.2567,-234.983,3.48408,0.00492655,1.01832,-4.20803e-05,-0.0529794
0.888,0.220503,2.88313,1004.57,-90.8676,-603.096,-1.42889,-2.14792e-05,3.10126,-0.000372266,-0.117401,0.220497,3.25493,1004.57,-90.8676,-603.096,-1.42889,-2.14792e-05,3.10126,-0.000372266,-0.117401,0.707163,0.707163,1004.57,-21.399,-234.028,2.68596,0.00395762,1.01654,-3.86225e-05,-0.0526528
