corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.612,0.217701,2.22067,998.366,-310.219,-591.371,12.705,0.0391289,3.06728,-0.000266635,0.0800309,0.222293,2.2213,998.366,-310.219,-591.371,12.705,0.0391289,3.06728,-0.000266635,0.0800309,0.388832,0.388832,998.366,-76.7639,-235.675,4.76557,0.0133311,1.02042,-7.09883e-05,-0.0525541
0.624,0.221397,2.19632,998.705,-300.516,-573.21,35.0773,0.0376597,3.0053,-0.00018968,-0.174712,0.216985,2.1803,998.705,-300.516,-573.21,35.0773,0.0376597,3.0053,-0.00018968,-0.174712,0.382287,0.382287,998.705,-75.1422,-234.983,4.90214,0.0130558,1.017,-6.95115e-05,-0.0519865
0.636,0.217446,2.19046,998.832,-293.322,-571.715,19.7088,0.0373831,3.11477,-0.000231551,0.0326296,0.226792,2.22666,998.832,-293.322,-571.715,19.7088,0.0373831,3.11477,-0.000231551,0.0326296,0.387933,0.387933,998.832,-73.1351,-235.391,5.08616,0.0127395,1.01895,-6.87475e-05,-0.0523379
0.648,0.219889,2.21232,999.014,-283.144,-526.32,25.0139,0.0356751,3.17074,-0.00026305,0.200105,0.219871,2.17946,999.014,-283.144,-526.32,25.0139,0.0356751,3.17074,-0.00026305,0.200105,0.383803,0.383803,999.014,-71.2044,-235.344,4.97547,0.0124147,1.01896,-6.77866e-05,-0.0522386
0.66,0.218522,2.17303,999.301,-277.502,-546.603,16.6683,0.0343475,3.12963,-0.000250618,0.141221,0.217279,2.21865,999.301,-277.502,-546.603,16.6683,0.0343475,3.12963,-0.000250618,0.141221,0.39026,0.39026,999.301,-69.7029,-234.77,5.13263,0.0121689,1.01585,-6.68821e-05,-0.0525632
0.672,0.222324,2.21794,999.574,-271.16,-606.114,37.3315,0.0333731,3.2082,-0.000229627,0.322243,0.222351,2.20157,999.574,-271.16,-606.114,37.3315,0.0333731,3.2082,-0.000229627,0.322243,0.382343,0.382343,999.574,-68.3874,-234.159,5.41668,0.0119461,1.01273,-6.56705e-05,-0.0521504
0.684,0.219609,2.1883,999.813,-265.623,-578.578,-4.09143,0.0319709,3.20863,-0.000254564,0.425951,0.218487,2.21322,999.813,-265.623,-578.578,-4.09143,0.0319709,3.20863,-0.000254564,0.425951,0.406997,0.406997,999.813,-66.7854,-233.62,5.6487,0.0116813,1.01038,-6.52249e-05,-0.0529506
0.696,0.221592,2.21915,1000.28,-255.4,-577.314,45.2564,0.0307211,3.18916,-0.000248837,-0.0530541,0.220517,2.20474,1000.28,-255.4,-577.314,45.2564,0.0307211,3.18916,-0.000248837,-0.0530541,0.381238,0.381238,1000.28,-64.6145,-233.104,5.74657,0.0113149,1.0083,-6.47617e-05,-0.0529216
0.708,0.217804,2.19052,1000.57,-246.104,-536.61,16.5522,0.0291001,3.14588,-0.000246552,-0.193397,0.218268,2.17902,1000.57,-246.104,-536.61,16.5522,0.0291001,3.14588,-0.000246552,-0.193397,0.39891,0.39891,1000.57,-62.8213,-232.663,5.89463,0.0110116,1.00636,-6.40815e-05,-0.0529687
0.72,0.225987,2.21594,1000.8,-239.212,-524.288,14.8447,0.027582,3.20573,-0.000307899,0.0225848,0.220556,2.21102,1000.8,-239.212,-524.288,14.8447,0.027582,3.20573,-0.000307899,0.0225848,0.388063,0.388063,1000.8,-60.5627,-232.751,6.0791,0.0106417,1.00716,-6.3517e-05,-0.0531983
0.732,0.220767,2.18382,1001.26,-234.854,-533.688,36.3854,0.0270232,3.29563,-0.000342808,-0.340421,0.218637,2.17595,1001.26,-234.854,-533.688,36.3854,0.0270232,3.29563,-0.000342808,-0.340421,0.381712,0.381712,1001.26,-58.2386,-232.193,5.97865,0.0102464,1.00434,-6.2347e-05,-0.0534183
0.744,0.217154,2.20988,1001.58,-231.084,-594.925,23.3592,0.0248183,3.40121,-0.000355978,-0.250866,0.219667,2.20158,1001.58,-231.084,-594.925,23.3592,0.0248183,3.40121,-0.000355978,-0.250866,0.388016,0.388016,1001.58,-55.3733,-232.555,5.7477,0.009769,1.00655,-6.14481e-05,-0.0537119
0.756,0.220907,2.19378,1001.76,-226.104,-551.518,-4.37189,0.0237572,3.33526,-0.000245336,0.0105917,0.217879,2.17119,1001.76,-226.104,-551.518,-4.37189,0.0237572,3.33526,-0.000245336,0.0105917,0.379314,0.379314,1001.76,-52.4187,-233.262,5.41361,0.00927786,1.01097,-6.09121e-05,-0.0546062
0.768,0.217252,2.19254,1002.2,-219.948,-565.661,22.1493,0.0220055,3.34565,-0.000205073,-0.306895,0.223404,2.19613,1002.2,-219.948,-565.661,22.1493,0.0220055,3.34565,-0.000205073,-0.306895,0.383234,0.383234,1002.2,-50.0659,-232.612,5.29848,0.00888743,1.00755,-5.93265e-05,-0.0546879
0.78,0.218991,2.19882,1002.51,-210.509,-561.411,44.1855,0.020876,3.24539,-0.000189716,-0.272824,0.216442,2.17549,1002.51,-210.509,-561.411,44.1855,0.020876,3.24539,-0.000189716,-0.272824,0.381959,0.381959,1002.51,-47.8617,-232.285,5.22643,0.00850332,1.00571,-5.77583e-05,-0.0546378
0.792,0.21702,2.16746,1002.9,-206.344,-524.446,30.1747,0.0194586,3.22588,-0.000213156,-0.377135,0.214573,2.22295,1002.9,-206.344,-524.446,30.1747,0.0194586,3.22588,-0.000213156,-0.377135,0.385938,0.385938,1002.9,-45.6156,-231.887,5.40153,0.00812811,1.00386,-5.60854e-05,-0.0545335
0.804,0.220768,2.21554,1003.07,-185.635,-575.315,30.3262,0.0171506,3.24824,-0.000201927,0.150075,0.222361,2.19431,1003.07,-185.635,-575.315,30.3262,0.0171506,3.24824,-0.000201927,0.150075,0.384767,0.384767,1003.07,-42.9646,-232.235,5.12968,0.00766989,1.00689,-5.42812e-05,-0.05462
0.816,0.219704,2.19001,1003.35,-177.923,-538.068,21.6063,0.0155812,3.29144,-0.000227291,0.146917,0.220043,2.23448,1003.35,-177.923,-538.068,21.6063,0.0155812,3.29144,-0.000227291,0.146917,0.389308,0.389308,1003.35,-40.734,-231.901,5.41833,0.00729164,1.00547,-5.27844e-05,-0.0546676
0.828,0.222136,2.22696,1003.86,-173.354,-588.695,8.75279,0.0140305,3.36258,-0.000253682,-0.386486,0.223037,2.22146,1003.86,-173.354,-588.695,8.75279,0.0140305,3.36258,-0.000253682,-0.386486,0.387235,0.387235,1003.86,-38.1527,-231.25,5.05254,0.00683159,1.0025,-5.05408e-05,-0.0544159
0.84,0.220945,2.20185,1004.06,-156.416,-580.958,35.6252,0.0130065,3.35362,-9.31046e-05,-0.210949,0.219933,2.21073,1004.06,-156.416,-580.958,35.6252,0.0130065,3.35362,-9.31046e-05,-0.210949,0.441166,0.441166,1004.06,-35.36,-231.414,4.92188,0.00636481,1.00345,-4.89397e-05,-0.0542647
0.852,0.229207,2.23765,1004.26,-144.195,-590.742,33.7594,0.0107339,3.32343,6.3447e-06,0.0463562,0.223364,2.23459,1004.26,-144.195,-590.742,33.7594,0.0107339,3.32343,6.3447e-06,0.0463562,0.388011,0.388011,1004.26,-32.4291,-231.69,4.47976,0.00585054,1.0057,-4.69305e-05,-0.0546173
0.864,0.219679,2.19545,1004.68,-137.122,-558.505,23.8257,0.00894169,3.35894,0.000143783,-0.253736,0.218974,2.18669,1004.68,-137.122,-558.505,23.8257,0.00894169,3.35894,0.000143783,-0.253736,0.381963,0.381963,1004.68,-30.0498,-230.973,4.53474,0.00542547,1.00228,-4.43093e-05,-0.0552013
0.876,0.21832,2.23574,1004.94,-115.738,-580.953,26.5717,0.00502778,3.4209,0.000204994,-0.0853954,0.22123,2.21074,1004.94,-115.738,-580.953,26.5717,0.00502778,3.4209,0.000204994,-0.0853954,0.389763,0.389763,1004.94,-26.6467,-231.354,4.13999,0.0048289,1.00491,-4.16925e-05,-0.0547677
0.888,0.221743,2.18745,1005.17,-112.952,-584.663,0.407978,0.00173083,3.43855,0.000268845,0.0305184,0.219074,2.17553,1005.17,-112.952,-584.663,0.407978,0.00173083,3.43855,0.000268845,0.0305184,0.380565,0.380565,1005.17,-22.6843,-232.165,2.81132,0.004148,1.00867,-3.95263e-05,-0.0551858
