corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.444,1.28052,12.8014,994.165,-364.036,-573.09,17.3763,0.047176,3.26867,-0.000348653,-0.227251,1.28114,12.8078,994.165,-364.036,-573.09,17.3763,0.047176,3.26867,-0.000348653,-0.227251,2.40329,2.40329,994.165,-102.097,-239.431,3.70465,0.017536,1.0367,-7.9627e-05,-0.052549
0.456,1.27912,12.8128,994.352,-359.954,-584.601,17.8003,0.0462723,3.26059,-0.000352934,-0.15232,1.27988,12.794,994.352,-359.954,-584.601,17.8003,0.0462723,3.26059,-0.000352934,-0.15232,2.39968,2.39968,994.352,-100.785,-239.08,3.82124,0.0173141,1.03507,-7.90749e-05,-0.0526077
0.468,1.2812,12.8191,994.592,-355.704,-575.275,23.9701,0.0455049,3.25596,-0.000332509,-0.205205,1.28008,12.8087,994.592,-355.704,-575.275,23.9701,0.0455049,3.25596,-0.000332509,-0.205205,2.40097,2.40097,994.592,-99.3149,-238.665,3.85729,0.0170664,1.03293,-7.86112e-05,-0.0525853
0.48,1.28001,12.8003,994.805,-349.547,-574.437,14.7895,0.0447012,3.2434,-0.000335945,-0.154323,1.27993,12.8076,994.805,-349.547,-574.437,14.7895,0.0447012,3.2434,-0.000335945,-0.154323,2.40255,2.40255,994.805,-97.8303,-238.399,3.92435,0.0168139,1.03183,-7.79855e-05,-0.0525487
0.492,1.27817,12.8115,995.002,-344.697,-566.671,20.3864,0.0436716,3.21909,-0.00030846,-0.130637,1.27912,12.8034,995.002,-344.697,-566.671,20.3864,0.0436716,3.21909,-0.00030846,-0.130637,2.40109,2.40109,995.002,-96.315,-238.166,4.02242,0.0165589,1.03078,-7.73828e-05,-0.052522
0.504,1.2781,12.7904,995.239,-340.411,-571.358,10.9409,0.0426863,3.22351,-0.000276689,-0.16571,1.2793,12.7998,995.239,-340.411,-571.358,10.9409,0.0426863,3.22351,-0.000276689,-0.16571,2.40394,2.40394,995.239,-94.8403,-237.772,4.07785,0.0163124,1.02889,-7.68843e-05,-0.0524545
0.516,1.27985,12.7954,995.452,-336.991,-561.735,11.7664,0.0418747,3.19156,-0.000259727,-0.118999,1.27891,12.7924,995.452,-336.991,-561.735,11.7664,0.0418747,3.19156,-0.000259727,-0.118999,2.40199,2.40199,995.452,-93.2001,-237.591,4.13495,0.0160344,1.02822,-7.63493e-05,-0.0524674
0.528,1.27898,12.7909,995.668,-331.358,-570.645,13.7697,0.0408548,3.20482,-0.000273676,-0.111837,1.28339,12.7983,995.668,-331.358,-570.645,13.7697,0.0408548,3.20482,-0.000273676,-0.111837,2.40633,2.40633,995.668,-91.6365,-237.337,4.24476,0.0157702,1.02706,-7.5875e-05,-0.0525242
0.54,1.27979,12.806,995.929,-327.039,-572.964,24.7199,0.0400396,3.23805,-0.000285556,-0.180227,1.28114,12.8173,995.929,-327.039,-572.964,24.7199,0.0400396,3.23805,-0.000285556,-0.180227,2.40565,2.40565,995.929,-90.027,-237.044,4.30245,0.0155005,1.02551,-7.52544e-05,-0.0524949
0.552,1.28137,12.818,996.157,-320.632,-565.229,21.1468,0.0386861,3.23901,-0.000290167,-0.0986982,1.2811,12.8072,996.157,-320.632,-565.229,21.1468,0.0386861,3.23901,-0.000290167,-0.0986982,2.40313,2.40313,996.157,-88.2972,-236.875,4.34202,0.0152195,1.02463,-7.47389e-05,-0.052543
0.564,1.28168,12.8389,996.434,-316.187,-577.734,18.4101,0.0376515,3.19952,-0.000304434,-0.161682,1.2786,12.8217,996.434,-316.187,-577.734,18.4101,0.0376515,3.19952,-0.000304434,-0.161682,2.40801,2.40801,996.434,-86.6331,-236.425,4.3883,0.0149396,1.02242,-7.40769e-05,-0.0525158
0.576,1.28021,12.8174,996.687,-311.41,-565.518,26.2472,0.0368242,3.19906,-0.000315356,-0.219064,1.27985,12.8019,996.687,-311.41,-565.518,26.2472,0.0368242,3.19906,-0.000315356,-0.219064,2.41512,2.41512,996.687,-84.7285,-236.301,4.44688,0.0146177,1.02199,-7.33267e-05,-0.0525479
0.588,1.28002,12.8183,996.901,-305.743,-559.822,18.3606,0.0356757,3.19658,-0.000307497,-0.105122,1.27181,12.7384,996.901,-305.743,-559.822,18.3606,0.0356757,3.19658,-0.000307497,-0.105122,2.39653,2.39653,996.901,-82.9304,-236.25,4.54269,0.0143157,1.02196,-7.25854e-05,-0.0525846
0.6,1.27481,12.752,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,1.27364,12.7467,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,2.39527,2.39527,997.161,-81.0038,-236.116,4.59191,0.0139941,1.02128,-7.17614e-05,-0.0525939
0.612,1.27422,12.8739,997.432,-291.697,-559.052,17.6825,0.033363,3.19056,-0.000315094,-0.128422,1.28374,12.8981,997.432,-291.697,-559.052,17.6825,0.033363,3.19056,-0.000315094,-0.128422,2.45055,2.45055,997.432,-79.1446,-235.932,4.70768,0.013685,1.02047,-7.10555e-05,-0.0526146
0.624,1.27381,12.7745,997.71,-287.004,-554.394,24.7749,0.032341,3.18732,-0.000301067,-0.159857,1.28117,12.8053,997.71,-287.004,-554.394,24.7749,0.032341,3.18732,-0.000301067,-0.159857,2.41513,2.41513,997.71,-77.3802,-235.579,4.77471,0.0133881,1.01877,-7.01888e-05,-0.0525324
0.636,1.27702,12.79,997.997,-281.89,-574.074,19.2804,0.0314655,3.21263,-0.000303925,-0.18365,1.27863,12.7749,997.997,-281.89,-574.074,19.2804,0.0314655,3.21263,-0.000303925,-0.18365,2.39127,2.39127,997.997,-75.5084,-235.295,4.81512,0.0130761,1.01736,-6.94091e-05,-0.0526025
0.648,1.2776,12.7846,998.253,-276.33,-560.885,26.8597,0.0303911,3.20784,-0.000285876,-0.0972713,1.27245,12.7447,998.253,-276.33,-560.885,26.8597,0.0303911,3.20784,-0.000285876,-0.0972713,2.39759,2.39759,998.253,-73.5647,-235.058,4.83132,0.0127576,1.01613,-6.86132e-05,-0.0525917
0.66,1.27447,12.7421,998.513,-269.509,-563.951,22.8981,0.029355,3.19808,-0.000287677,-0.087153,1.27533,12.7431,998.513,-269.509,-563.951,22.8981,0.029355,3.19808,-0.000287677,-0.087153,2.39878,2.39878,998.513,-71.5416,-234.915,4.88295,0.0124215,1.01551,-6.77996e-05,-0.0526223
0.672,1.27469,12.7649,998.798,-264.066,-561.091,18.5194,0.0280702,3.21463,-0.000281302,-0.0548336,1.27468,12.7464,998.798,-264.066,-561.091,18.5194,0.0280702,3.21463,-0.000281302,-0.0548336,2.39206,2.39206,998.798,-69.6414,-234.619,4.994,0.012101,1.01419,-6.69063e-05,-0.0525794
0.684,1.26879,12.7353,999.072,-258.52,-567.82,22.3796,0.0267842,3.20002,-0.000262523,-0.0432287,1.27406,12.7492,999.072,-258.52,-567.82,22.3796,0.0267842,3.20002,-0.000262523,-0.0432287,2.39167,2.39167,999.072,-67.7016,-234.367,5.07343,0.0117794,1.01299,-6.61539e-05,-0.0526573
0.696,1.27378,12.7326,999.396,-250.781,-556.437,23.996,0.025507,3.17361,-0.000260989,-0.184543,1.2734,12.7454,999.396,-250.781,-556.437,23.996,0.025507,3.17361,-0.000260989,-0.184543,2.40111,2.40111,999.396,-65.6268,-234.052,5.09519,0.0114366,1.01143,-6.52319e-05,-0.052615
0.708,1.27709,12.7486,999.657,-243.676,-539.37,20.3322,0.024185,3.18339,-0.000252052,-0.128738,1.27584,12.7364,999.657,-243.676,-539.37,20.3322,0.024185,3.18339,-0.000252052,-0.128738,2.39473,2.39473,999.657,-63.3844,-234.002,5.16572,0.0110644,1.01128,-6.43051e-05,-0.0526349
0.72,1.26876,12.7068,999.943,-237.931,-551.868,27.8824,0.0230022,3.14553,-0.000226588,-0.125553,1.27417,12.6871,999.943,-237.931,-551.868,27.8824,0.0230022,3.14553,-0.000226588,-0.125553,2.39356,2.39356,999.943,-61.1468,-233.899,5.19777,0.0106912,1.01089,-6.32561e-05,-0.052784
0.732,1.26984,12.6747,1000.27,-229.186,-543.901,24.2094,0.0217064,3.15854,-0.000217511,-0.188998,1.27257,12.7084,1000.27,-229.186,-543.901,24.2094,0.0217064,3.15854,-0.000217511,-0.188998,2.46842,2.46842,1000.27,-58.8902,-233.671,5.22331,0.0103158,1.00967,-6.23138e-05,-0.0528951
0.744,1.27323,12.7289,1000.57,-222.374,-569.538,26.0295,0.0202356,3.16644,-0.000225524,-0.172413,1.27278,12.7446,1000.57,-222.374,-569.538,26.0295,0.0202356,3.16644,-0.000225524,-0.172413,2.39341,2.39341,1000.57,-56.508,-233.551,5.21758,0.00991429,1.00915,-6.12498e-05,-0.0528943
0.756,1.27236,12.7322,1000.87,-214.147,-566.196,18.0777,0.0187518,3.18262,-0.000240233,-0.150078,1.27272,12.7522,1000.87,-214.147,-566.196,18.0777,0.0187518,3.18262,-0.000240233,-0.150078,2.40013,2.40013,1000.87,-54.0328,-233.5,5.14269,0.00950062,1.00889,-6.01736e-05,-0.0529571
0.768,1.27576,12.7479,1001.17,-205.531,-572.686,39.9582,0.0171261,3.18544,-0.000220815,-0.151502,1.27298,12.7337,1001.17,-205.531,-572.686,39.9582,0.0171261,3.18544,-0.000220815,-0.151502,2.39445,2.39445,1001.17,-51.5452,-233.416,5.08751,0.00908859,1.00854,-5.8954e-05,-0.0529441
0.78,1.27431,12.7357,1001.5,-196.975,-561.296,25.2789,0.0153344,3.19392,-0.000181535,-0.243244,1.27254,12.7389,1001.5,-196.975,-561.296,25.2789,0.0153344,3.19392,-0.000181535,-0.243244,2.41438,2.41438,1001.5,-48.9976,-233.328,4.9898,0.00865804,1.00811,-5.74651e-05,-0.0528974
0.792,1.28812,12.746,1001.79,-190.459,-540.454,24.5912,0.0138916,3.18197,-0.000191311,-0.206921,1.27471,12.7377,1001.79,-190.459,-540.454,24.5912,0.0138916,3.18197,-0.000191311,-0.206921,2.39835,2.39835,1001.79,-46.4793,-233.3,5.03589,0.0082358,1.00819,-5.60803e-05,-0.0530507
0.804,1.26977,12.7187,1002.08,-180.788,-554.064,25.6817,0.0122168,3.17411,-0.000206327,-0.12667,1.26645,12.6333,1002.08,-180.788,-554.064,25.6817,0.0122168,3.17411,-0.000206327,-0.12667,2.48045,2.48045,1002.08,-43.8691,-233.244,5.02097,0.00778971,1.00811,-5.45203e-05,-0.0530765
0.816,1.27274,12.7341,1002.38,-173.479,-571.074,28.6932,0.0104818,3.18675,-0.000208426,-0.173002,1.2731,12.72,1002.38,-173.479,-571.074,28.6932,0.0104818,3.18675,-0.000208426,-0.173002,2.43602,2.43602,1002.38,-41.2051,-233.245,4.97378,0.00733995,1.00816,-5.28392e-05,-0.0529511
0.828,1.26727,12.6813,1002.67,-161.994,-556.087,9.43477,0.00857965,3.19903,-0.00020017,-0.157382,1.27134,12.706,1002.67,-161.994,-556.087,9.43477,0.00857965,3.19903,-0.00020017,-0.157382,2.45257,2.45257,1002.67,-38.4717,-233.244,4.83284,0.00686985,1.00837,-5.12147e-05,-0.0530515
0.84,1.27251,12.7286,1002.96,-150.125,-565.798,18.5479,0.00693534,3.18877,-0.000209876,-0.196281,1.27361,12.7287,1002.96,-150.125,-565.798,18.5479,0.00693534,3.18877,-0.000209876,-0.196281,2.39366,2.39366,1002.96,-35.3888,-233.42,4.58982,0.00634466,1.00915,-4.94411e-05,-0.0531618
0.852,1.27353,12.7113,1003.24,-142.1,-558.029,20.8913,0.00531631,3.21145,-0.000175543,-0.109628,1.27351,12.7511,1003.24,-142.1,-558.029,20.8913,0.00531631,3.21145,-0.000175543,-0.109628,2.40153,2.40153,1003.24,-32.4709,-233.503,4.48246,0.00584207,1.00988,-4.7439e-05,-0.0531914
0.864,1.27207,12.7226,1003.57,-131.542,-571.872,19.3175,0.00349632,3.20222,-0.000135883,-0.25807,1.27273,12.747,1003.57,-131.542,-571.872,19.3175,0.00349632,3.20222,-0.000135883,-0.25807,2.39404,2.39404,1003.57,-29.477,-233.378,4.22039,0.00533109,1.0092,-4.53473e-05,-0.0532345
0.876,1.27306,12.7262,1003.83,-118.744,-582.541,25.1436,0.00122717,3.21457,-0.000102705,-0.180275,1.2705,12.733,1003.83,-118.744,-582.541,25.1436,0.00122717,3.21457,-0.000102705,-0.180275,2.39113,2.39113,1003.83,-25.9564,-233.82,3.76827,0.00471928,1.01161,-4.31292e-05,-0.0531971
0.888,1.27498,12.7271,1004.1,-108.632,-577.889,20.9266,-0.000746454,3.23442,-4.82902e-05,-0.202846,1.2733,12.7412,1004.1,-108.632,-577.889,20.9266,-0.000746454,3.23442,-4.82902e-05,-0.202846,2.43129,2.43129,1004.1,-22.6637,-234.024,3.31896,0.00414599,1.01287,-4.0342e-05,-0.0532017
