vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.36, 930.643, -402.293, -368.694, 88.2451, 0.02352, 0.140952, 932.057, -454.612, -362.909, 73.2477, 0.028595, 0.171139, 932.057, -454.609, -362.904, 73.2504, 0.010794, 0.010794
0.37, 926.564, -431.16, -362.544, 89.6269, 0.023498, 0.141592, 927.52, -454.231, -351.819, 74.3522, 0.028599, 0.171343, 927.52, -454.215, -351.813, 74.3548, 0.010803, 0.010803
0.38, 921.958, -501.363, -354.596, 90.8397, 0.023501, 0.140673, 922.944, -461.414, -342.21, 75.2276, 0.028617, 0.171169, 922.944, -461.422, -342.209, 75.2303, 0.010848, 0.010848
0.39, 917.062, -385.868, -345.265, 93.3122, 0.023516, 0.140683, 918.303, -466.03, -332.287, 75.9923, 0.029029, 0.171548, 918.303, -466.029, -332.287, 75.995, 0.011525, 0.011525
0.4, 912.409, -532.277, -337.898, 94.4425, 0.024462, 0.14115, 913.626, -469.33, -323.089, 76.6797, 0.028438, 0.171115, 913.626, -469.336, -323.09, 76.6825, 0.010866, 0.010866
0.41, 907.704, -456.158, -350.765, 95.5395, 0.023536, 0.141078, 908.924, -470.738, -315.416, 77.2715, 0.028496, 0.171345, 908.924, -470.737, -315.419, 77.2743, 0.010777, 0.010777
0.42, 902.703, -587.828, -329.637, 96.6181, 0.02348, 0.142709, 904.214, -470.847, -307.706, 77.7522, 0.028521, 0.171361, 904.214, -470.856, -307.707, 77.7549, 0.010811, 0.010811
0.43, 898.12, -463.085, -325.593, 97.603, 0.023621, 0.140758, 899.519, -468.018, -300.273, 78.1541, 0.028532, 0.171432, 899.519, -468.013, -300.274, 78.1568, 0.010762, 0.010762
0.44, 893.338, -414.326, -302.708, 98.5548, 0.023496, 0.140898, 894.848, -466.296, -293.229, 78.5225, 0.028532, 0.17191, 894.848, -466.3, -293.226, 78.5253, 0.010823, 0.010823
0.45, 888.669, -469.352, -300.348, 99.5527, 0.023597, 0.14099, 890.2, -462.799, -286.962, 78.9065, 0.028853, 0.171608, 890.2, -462.803, -286.964, 78.9093, 0.010814, 0.010814
0.46, 884.181, -463.894, -297.233, 100.441, 0.023512, 0.140828, 885.599, -457.801, -279.831, 79.1758, 0.028612, 0.171204, 885.599, -457.789, -279.834, 79.1786, 0.010807, 0.010807
0.47, 879.681, -515.195, -277.245, 101.311, 0.023553, 0.140783, 881.024, -457.922, -271.482, 79.2927, 0.028776, 0.171253, 881.024, -457.921, -271.476, 79.2955, 0.011529, 0.011529
0.48, 874.986, -478.632, -256.88, 100.828, 0.024428, 0.141138, 876.436, -459.63, -264.149, 79.4465, 0.028486, 0.171181, 876.436, -459.628, -264.144, 79.4493, 0.010801, 0.010801
0.49, 870.32, -444.507, -237.912, 101.61, 0.023528, 0.140592, 871.831, -461.047, -257.702, 79.6364, 0.028434, 0.170957, 871.831, -461.056, -257.696, 79.6392, 0.010838, 0.010838
