corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.432,1.34056,12.9522,993.92,-369.382,-588.65,22.2753,0.0480078,3.26167,-0.000349937,-0.163312,1.43729,14.3942,994.863,-355.218,-560.489,17.7062,0.051657,3.19553,-0.000267861,-0.166105,2.8156,2.8156,994.863,-355.125,-560.55,17.6951,0.0514951,3.19475,-0.00027916,-0.165896
0.444,1.26102,12.6305,994.165,-364.036,-573.09,17.3763,0.047176,3.26867,-0.000348653,-0.227251,1.43199,14.3318,995.077,-350.789,-559.646,17.9603,0.0507609,3.18954,-0.000263666,-0.165495,2.79908,2.79908,995.077,-350.781,-559.64,17.9686,0.0506194,3.18831,-0.000276479,-0.165851
0.456,1.26196,12.6548,994.352,-359.954,-584.601,17.8003,0.0462723,3.26059,-0.000352934,-0.15232,1.43767,14.3383,995.294,-346.497,-558.634,18.2238,0.0498657,3.18312,-0.000260861,-0.165669,2.79379,2.79379,995.294,-346.512,-558.635,18.2211,0.0497509,3.18141,-0.000273391,-0.165869
0.468,1.26078,12.6175,994.592,-355.704,-575.275,23.9701,0.0455049,3.25596,-0.000332509,-0.205205,1.43348,14.3228,995.514,-341.956,-557.776,18.3821,0.0489429,3.17692,-0.000259258,-0.166306,2.78911,2.78911,995.514,-342.003,-557.765,18.3836,0.0488402,3.17497,-0.000270775,-0.1658
0.48,1.2613,12.6293,994.805,-349.547,-574.437,14.7895,0.0447012,3.2434,-0.000335945,-0.154323,1.43275,14.3432,995.735,-337.176,-557.124,18.4812,0.0480123,3.1707,-0.000255571,-0.165599,2.79535,2.79535,995.735,-337.223,-557.093,18.4854,0.0478708,3.16961,-0.000267671,-0.165705
0.492,1.2622,12.6033,995.002,-344.697,-566.671,20.3864,0.0436716,3.21909,-0.00030846,-0.130637,1.42996,14.3471,995.957,-332.644,-556.254,18.6496,0.0470808,3.16445,-0.000249266,-0.163717,2.80226,2.80226,995.957,-332.627,-556.274,18.647,0.04695,3.16313,-0.000264277,-0.165388
0.504,1.26284,12.637,995.239,-340.411,-571.358,10.9409,0.0426863,3.22351,-0.000276689,-0.16571,1.43591,14.3763,996.182,-328.028,-555.415,18.8168,0.0461414,3.15832,-0.000246946,-0.163415,2.72495,2.72495,996.182,-327.991,-555.442,18.8123,0.0460168,3.15683,-0.00026137,-0.165116
0.516,1.26327,12.6513,995.452,-336.991,-561.735,11.7664,0.0418747,3.19156,-0.000259727,-0.118999,1.4331,14.3554,996.409,-323.172,-554.72,18.998,0.0451848,3.15292,-0.000245179,-0.162959,2.71847,2.71847,996.409,-323.129,-554.755,18.9879,0.0450419,3.1519,-0.000258383,-0.165027
0.528,1.2631,12.625,995.668,-331.358,-570.645,13.7697,0.0408548,3.20482,-0.000273676,-0.111837,1.4347,14.3573,996.639,-318.268,-554.072,19.293,0.0442146,3.14854,-0.00023895,-0.16084,2.71471,2.71471,996.639,-318.274,-554.063,19.2955,0.044065,3.14785,-0.00025556,-0.164888
0.54,1.26326,12.6216,995.929,-327.039,-572.964,24.7199,0.0400396,3.23805,-0.000285556,-0.180227,1.43514,14.3569,996.873,-313.504,-553.287,19.6767,0.0432322,3.14454,-0.000235712,-0.161051,2.71236,2.71236,996.873,-313.415,-553.34,19.6705,0.0430966,3.14384,-0.000252025,-0.16452
0.552,1.26129,12.6353,996.157,-320.632,-565.229,21.1468,0.0386861,3.23901,-0.000290167,-0.0986982,1.43412,14.4179,997.111,-308.406,-552.624,19.9841,0.0422276,3.14029,-0.000234277,-0.162859,2.73264,2.73264,997.111,-308.412,-552.619,19.9854,0.0421089,3.1393,-0.000248732,-0.164325
0.564,1.27042,12.668,996.434,-316.187,-577.734,18.4101,0.0376515,3.19952,-0.000304434,-0.161682,1.43227,14.4305,997.352,-303.245,-551.938,20.2264,0.04119,3.13568,-0.000232661,-0.164129,2.76291,2.76291,997.352,-303.305,-551.901,20.2323,0.041084,3.13428,-0.000244962,-0.163973
0.576,1.26897,12.7074,996.687,-311.41,-565.518,26.2472,0.0368242,3.19906,-0.000315356,-0.219064,1.44037,14.4467,997.596,-297.886,-551.421,20.4467,0.0401277,3.13122,-0.000228816,-0.16351,2.79063,2.79063,997.596,-297.904,-551.409,20.4518,0.0400123,3.12982,-0.000241317,-0.164163
0.588,1.26315,12.672,996.901,-305.743,-559.822,18.3606,0.0356757,3.19658,-0.000307497,-0.105122,1.44407,14.6128,997.843,-292.506,-550.953,20.7913,0.0390577,3.12718,-0.000224076,-0.161828,2.80099,2.80099,997.843,-292.528,-550.942,20.7897,0.0389387,3.12573,-0.000237636,-0.164196
0.6,1.2666,12.6585,997.161,-299.29,-573.083,27.1223,0.0346055,3.17891,-0.000321358,-0.124611,1.4455,14.3233,998.095,-287.064,-550.541,21.2055,0.0379697,3.12383,-0.000221063,-0.161288,2.78863,2.78863,998.095,-287.12,-550.51,21.2085,0.0378709,3.12199,-0.000233526,-0.164469
0.612,1.26268,12.6355,997.432,-291.697,-559.052,17.6825,0.033363,3.19056,-0.000315094,-0.128422,1.4316,14.31,998.352,-281.51,-550.187,21.6238,0.0368719,3.12071,-0.000216786,-0.160901,2.71005,2.71005,998.352,-281.488,-550.207,21.6195,0.0367474,3.11941,-0.000229578,-0.164921
0.624,1.26052,12.6268,997.71,-287.004,-554.394,24.7749,0.032341,3.18732,-0.000301067,-0.159857,1.43032,14.3458,998.614,-275.953,-549.758,22.0675,0.0357758,3.11716,-0.000211233,-0.160422,2.81971,2.81971,998.614,-275.948,-549.766,22.066,0.0356348,3.11629,-0.000225463,-0.165232
0.636,1.26883,12.6891,997.997,-281.89,-574.074,19.2804,0.0314655,3.21263,-0.000303925,-0.18365,1.44548,14.4587,998.882,-270.363,-549.221,22.4641,0.0346746,3.11302,-0.000204396,-0.159832,2.82725,2.82725,998.882,-270.382,-549.206,22.4685,0.0345361,3.11229,-0.000221204,-0.16564
0.648,1.27554,12.6618,998.253,-276.33,-560.885,26.8597,0.0303911,3.20784,-0.000285876,-0.0972713,1.44174,14.4167,999.154,-264.907,-548.399,22.8484,0.0335449,3.10882,-0.000201342,-0.16105,2.76254,2.76254,999.154,-264.921,-548.413,22.848,0.0334682,3.1068,-0.000217075,-0.165945
0.66,1.26572,12.6548,998.513,-269.509,-563.951,22.8981,0.029355,3.19808,-0.000287677,-0.087153,1.44708,14.4502,999.429,-258.858,-547.996,23.0289,0.0323943,3.10461,-0.000198799,-0.162584,2.75614,2.75614,999.429,-258.884,-547.973,23.0342,0.0322734,3.1035,-0.000212922,-0.166253
0.672,1.26628,12.7375,998.798,-264.066,-561.091,18.5194,0.0280702,3.21463,-0.000281302,-0.0548336,1.43172,14.4124,999.707,-252.898,-547.498,23.2703,0.031211,3.10104,-0.00019404,-0.163252,2.75234,2.75234,999.707,-252.96,-547.455,23.2821,0.0310973,3.0997,-0.000208334,-0.166394
0.684,1.26357,12.6657,999.072,-258.52,-567.82,22.3796,0.0267842,3.20002,-0.000262523,-0.0432287,1.44882,14.4696,999.987,-246.84,-547.133,23.5348,0.0299901,3.09831,-0.000189709,-0.164398,2.76312,2.76312,999.987,-246.803,-547.162,23.5281,0.0298757,3.09704,-0.000204198,-0.166624
0.696,1.26507,12.6631,999.396,-250.781,-556.437,23.996,0.025507,3.17361,-0.000260989,-0.184543,1.44561,14.4598,1000.27,-240.292,-547.137,23.6965,0.0287346,3.09606,-0.000184515,-0.165281,2.76426,2.76426,1000.27,-240.27,-547.155,23.6911,0.0285871,3.09551,-0.000199435,-0.166393
0.708,1.2679,12.6665,999.657,-243.676,-539.37,20.3322,0.024185,3.18339,-0.000252052,-0.128738,1.44858,14.4584,1000.56,-233.816,-547.068,23.9472,0.0274343,3.09467,-0.000178304,-0.16509,2.75095,2.75095,1000.56,-233.825,-547.057,23.9536,0.0273319,3.09306,-0.000194746,-0.166364
0.72,1.27198,12.6488,999.943,-237.931,-551.868,27.8824,0.0230022,3.14553,-0.000226588,-0.125553,1.44564,14.4862,1000.85,-226.993,-547.234,24.2255,0.0261258,3.09356,-0.000172229,-0.164663,2.76759,2.76759,1000.85,-227.005,-547.237,24.2223,0.0259948,3.09263,-0.000190016,-0.166425
0.732,1.26372,12.6522,1000.27,-229.186,-543.901,24.2094,0.0217064,3.15854,-0.000217511,-0.188998,1.44616,14.4593,1001.14,-220.157,-547.359,24.5008,0.0247695,3.09326,-0.000168268,-0.164989,2.76759,2.76759,1001.14,-220.152,-547.36,24.5027,0.0246576,3.09186,-0.000184978,-0.166911
0.744,1.26578,12.6609,1000.57,-222.374,-569.538,26.0295,0.0202356,3.16644,-0.000225524,-0.172413,1.44617,14.4387,1001.43,-212.933,-547.675,24.744,0.0233519,3.09406,-0.000164634,-0.165451,2.76898,2.76898,1001.43,-212.948,-547.66,24.7519,0.0232511,3.09246,-0.000179547,-0.167244
0.756,1.26514,12.6644,1000.87,-214.147,-566.196,18.0777,0.0187518,3.18262,-0.000240233,-0.150078,1.44801,14.3836,1001.73,-205.23,-548.191,24.8564,0.0218821,3.09526,-0.00015836,-0.165609,2.75458,2.75458,1001.73,-205.198,-548.203,24.859,0.02174,3.09473,-0.000173758,-0.167642
0.768,1.26575,12.6247,1001.17,-205.531,-572.686,39.9582,0.0171261,3.18544,-0.000220815,-0.151502,1.43131,14.6194,1002.03,-197.542,-548.474,25.0057,0.0203809,3.09616,-0.000150124,-0.165625,2.71778,2.71778,1002.03,-197.539,-548.472,25.0099,0.0202686,3.09504,-0.000167894,-0.167743
0.78,1.27662,12.6639,1001.5,-196.975,-561.296,25.2789,0.0153344,3.19392,-0.000181535,-0.243244,1.44764,14.4691,1002.33,-189.478,-548.882,25.0087,0.0188557,3.09632,-0.000143188,-0.166466,2.65887,2.65887,1002.33,-189.404,-548.928,24.9907,0.0186962,3.09619,-0.00016067,-0.167786
0.792,1.26446,12.6928,1001.79,-190.459,-540.454,24.5912,0.0138916,3.18197,-0.000191311,-0.206921,1.44818,14.4872,1002.63,-181.448,-549.19,25.0795,0.017286,3.09673,-0.000134857,-0.165842,2.68504,2.68504,1002.63,-181.466,-549.173,25.0933,0.0171841,3.09537,-0.000153448,-0.168007
0.804,1.26433,12.6528,1002.08,-180.788,-554.064,25.6817,0.0122168,3.17411,-0.000206327,-0.12667,1.44585,14.4812,1002.93,-173.029,-549.796,25.2377,0.0156942,3.09769,-0.000126875,-0.165527,2.67323,2.67323,1002.93,-173.107,-549.756,25.2476,0.0155925,3.09629,-0.000146137,-0.168382
0.816,1.2641,12.6543,1002.38,-173.479,-571.074,28.6932,0.0104818,3.18675,-0.000208426,-0.173002,1.45555,14.5121,1003.24,-164.325,-550.477,25.2254,0.0140159,3.0998,-0.000122778,-0.167535,2.67161,2.67161,1003.24,-164.334,-550.487,25.217,0.0139239,3.09807,-0.00013825,-0.168669
0.828,1.26604,12.6578,1002.67,-161.994,-556.087,9.43477,0.00857965,3.19903,-0.00020017,-0.157382,1.44607,14.5445,1003.54,-155.073,-551.331,24.9782,0.012277,3.1029,-0.000109464,-0.165227,2.75635,2.75635,1003.54,-155.11,-551.314,24.9847,0.0121731,3.10142,-0.000130129,-0.169138
0.84,1.26268,12.6497,1002.96,-150.125,-565.798,18.5479,0.00693534,3.18877,-0.000209876,-0.196281,1.44627,14.4837,1003.84,-145.409,-552.304,24.6626,0.010476,3.10796,-0.000101526,-0.16607,2.67348,2.67348,1003.84,-145.382,-552.309,24.67,0.0103557,3.10712,-0.000121014,-0.169917
0.852,1.26124,12.6288,1003.24,-142.1,-558.029,20.8913,0.00531631,3.21145,-0.000175543,-0.109628,1.44321,14.4676,1004.13,-135.379,-553.336,24.3159,0.00861121,3.11495,-9.05288e-05,-0.166835,2.75665,2.75665,1004.13,-135.335,-553.371,24.2987,0.00847294,3.11446,-0.000111368,-0.170479
0.864,1.26196,12.6242,1003.57,-131.542,-571.872,19.3175,0.00349632,3.20222,-0.000135883,-0.25807,1.44518,14.4465,1004.42,-125.25,-554.409,23.866,0.00669095,3.12344,-7.76811e-05,-0.167578,2.76879,2.76879,1004.42,-125.287,-554.392,23.873,0.00662221,3.12146,-0.000100815,-0.171129
0.876,1.26304,12.6331,1003.83,-118.744,-582.541,25.1436,0.00122717,3.21457,-0.000102705,-0.180275,1.44442,14.3762,1004.7,-113.764,-556.482,22.8082,0.00460902,3.13652,-6.72641e-05,-0.169002,2.73308,2.73308,1004.7,-113.749,-556.494,22.8026,0.00449334,3.13585,-8.88106e-05,-0.17163
0.888,1.2338,12.4124,1004.1,-108.632,-577.889,20.9266,-0.000746454,3.23442,-4.82902e-05,-0.202846,1.43666,14.3081,1004.97,-102.053,-558.633,21.7962,0.00245749,3.15213,-5.2546e-05,-0.170241,2.72661,2.72661,1004.97,-102.074,-558.622,21.8024,0.00236791,3.15101,-7.4935e-05,-0.171854
