vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.34, 943.011, -446.449, -360.29, 57.4278, 0.118242, 0.709082, 944.165, -445.621, -379.874, 63.063, 0.14313, 0.882715, 944.165, -445.627, -379.866, 63.064, 0.056859, 0.056859
0.35, 938.527, -434.759, -345.719, 58.1063, 0.118281, 0.712463, 939.694, -448.099, -368.991, 64.3997, 0.143517, 0.860698, 939.694, -448.099, -368.984, 64.4006, 0.056997, 0.056997
0.36, 934.014, -461.247, -341.975, 62.0297, 0.11816, 0.710091, 935.204, -449.816, -357.825, 65.64, 0.143211, 0.861731, 935.204, -449.818, -357.816, 65.641, 0.057366, 0.057366
0.37, 929.62, -436.197, -335.651, 62.6622, 0.118677, 0.709842, 930.699, -451.383, -347.07, 66.7488, 0.143259, 0.86164, 930.699, -451.38, -347.062, 66.7498, 0.056829, 0.056829
0.38, 925.005, -519.84, -331.906, 66.7817, 0.118388, 0.709438, 926.172, -454.026, -337.111, 67.6852, 0.143877, 0.863723, 926.172, -454.03, -337.105, 67.6861, 0.056742, 0.056742
0.39, 920.392, -416.833, -318.375, 67.6458, 0.118128, 0.709403, 921.624, -455.267, -327.502, 68.4869, 0.143266, 0.862648, 921.624, -455.265, -327.496, 68.4879, 0.05657, 0.05657
0.4, 915.84, -473.25, -312.13, 68.1634, 0.118727, 0.712533, 917.065, -456.709, -318.683, 69.1793, 0.143478, 0.860252, 917.065, -456.711, -318.679, 69.1802, 0.05681, 0.05681
0.41, 911.325, -454.55, -307.497, 68.6447, 0.118277, 0.709584, 912.492, -457.851, -310.515, 69.7724, 0.143346, 0.862639, 912.492, -457.85, -310.511, 69.7734, 0.057088, 0.057088
0.42, 906.597, -480.528, -299.007, 71.3263, 0.118899, 0.709304, 907.908, -458.676, -302.723, 70.2789, 0.14309, 0.860573, 907.908, -458.682, -302.719, 70.2798, 0.056817, 0.056817
0.43, 902.033, -457.81, -287.753, 71.7198, 0.118312, 0.71256, 903.329, -456.746, -295.089, 70.7243, 0.143271, 0.860323, 903.329, -456.745, -295.083, 70.7252, 0.056689, 0.056689
0.44, 897.569, -422.497, -274.974, 72.0792, 0.118154, 0.710383, 898.772, -455.105, -287.545, 71.1383, 0.14334, 0.864418, 898.772, -455.099, -287.538, 71.1391, 0.057011, 0.057011
0.45, 893.061, -435.854, -265.843, 72.4226, 0.118324, 0.709756, 894.217, -456.129, -280.396, 71.5422, 0.144333, 0.858793, 894.217, -456.13, -280.391, 71.5431, 0.058218, 0.058218
0.46, 888.567, -497.895, -259.943, 72.9628, 0.117894, 0.708523, 889.651, -456.601, -273.359, 71.8978, 0.145764, 0.858443, 889.651, -456.604, -273.354, 71.8986, 0.058523, 0.058523
0.47, 884.008, -474.433, -255.703, 76.7902, 0.118086, 0.708652, 885.09, -455.854, -266.346, 72.1716, 0.143352, 0.857669, 885.09, -455.854, -266.339, 72.1724, 0.058416, 0.058416
0.48, 879.369, -422.672, -248.739, 76.8707, 0.118088, 0.710469, 880.535, -454.794, -259.637, 72.3966, 0.143944, 0.858623, 880.535, -454.795, -259.63, 72.3974, 0.058502, 0.058502
0.49, 874.856, -448.73, -241.512, 76.9398, 0.118307, 0.707701, 875.996, -452.98, -253.417, 72.6129, 0.142838, 0.860846, 875.996, -452.981, -253.411, 72.6137, 0.058486, 0.058486
