corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.588,0.452573,4.32756,996.632,-294.845,-556.993,33.9951,0.0354098,3.18972,-0.000148429,-0.184405,0.433737,5.11694,996.632,-294.845,-556.993,33.9951,0.0354098,3.18972,-0.000148429,-0.184405,0.754339,0.754339,996.632,-83.7732,-236.71,4.74042,0.0144417,1.02522,-7.12814e-05,-0.0533368
0.6,0.437542,4.31209,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.448722,4.21877,997.505,-298.274,-564.275,31.8601,0.0335096,3.23448,-0.00055374,-0.200914,0.756078,0.756078,997.505,-81.3406,-235.506,4.61154,0.0140851,1.02126,-7.06185e-05,-0.0519741
0.612,0.432832,4.29519,996.332,-283.652,-551.37,27.8482,0.0318916,3.15655,8.80617e-05,-0.207655,0.427698,4.24184,996.332,-283.652,-551.37,27.8482,0.0318916,3.15655,8.80617e-05,-0.207655,0.754371,0.754371,996.332,-80.4125,-238.007,4.87145,0.0139485,1.0294,-7.04096e-05,-0.0529154
0.624,0.43787,4.30236,998.177,-315.642,-552.371,12.6169,0.0354832,3.15029,-0.000199771,-0.462239,0.427645,4.25837,998.177,-315.642,-552.371,12.6169,0.0354832,3.15029,-0.000199771,-0.462239,0.718002,0.718002,998.177,-78.2972,-233.675,3.99758,0.0135777,1.00934,-7.10745e-05,-0.052224
0.636,0.436343,4.30647,996.901,-275.669,-556.963,24.2028,0.0297351,3.13047,-0.000334752,-0.255641,0.427496,4.28411,996.901,-275.669,-556.963,24.2028,0.0297351,3.13047,-0.000334752,-0.255641,0.718343,0.718343,996.901,-75.0396,-238.764,4.68085,0.0129812,1.03203,-6.88593e-05,-0.0534964
0.648,0.421402,4.20954,999.028,-263.854,-547.757,22.8802,0.0297113,3.18932,0.000135294,-0.204667,0.426973,3.70638,999.028,-263.854,-547.757,22.8802,0.0297113,3.18932,0.000135294,-0.204667,0.511127,0.511127,999.028,-72.455,-234.159,5.00864,0.0126178,1.01427,-6.82426e-05,-0.0529255
0.66,0.333608,3.84522,997.945,-288.271,-595.411,20.4178,0.0349863,3.12384,-0.000185332,-0.260464,0.420751,4.21099,997.945,-288.271,-595.411,20.4178,0.0349863,3.12384,-0.000185332,-0.260464,0.718664,0.718664,997.945,-71.7762,-236.275,5.08548,0.0124842,1.02136,-6.7394e-05,-0.0522934
0.672,0.425822,4.31811,998.857,-263.873,-535.155,23.3889,0.0336647,3.11705,-0.000606087,-0.29905,0.432682,3.65007,998.857,-263.873,-535.155,23.3889,0.0336647,3.11705,-0.000606087,-0.29905,0.491054,0.491054,998.857,-69.8273,-234.39,5.1137,0.0121411,1.01276,-6.76372e-05,-0.0522744
0.684,0.445799,4.17452,1000.3,-252.692,-564.215,11.1473,0.0248689,3.24932,0.000177456,-0.235202,0.432316,4.33937,1000.3,-252.692,-564.215,11.1473,0.0248689,3.24932,0.000177456,-0.235202,0.744009,0.744009,1000.3,-65.6548,-232.965,4.97025,0.0113863,1.00759,-6.59334e-05,-0.0526706
0.696,0.434424,4.31826,999.426,-257.879,-554.84,26.8894,0.02645,3.12095,-0.000384346,-0.0946496,0.437078,4.18397,999.426,-257.879,-554.84,26.8894,0.02645,3.12095,-0.000384346,-0.0946496,0.845031,0.845031,999.426,-65.0645,-233.8,5.04774,0.0113393,1.00777,-6.42504e-05,-0.0515629
0.708,0.29264,3.27142,998.761,-267.414,-534.391,4.87182,0.026833,3.15818,0.000351319,0.126987,0.413051,3.53429,998.761,-267.414,-534.391,4.87182,0.026833,3.15818,0.000351319,0.126987,0.606617,0.606617,998.761,-64.498,-236.314,5.00852,0.011308,1.02162,-6.53108e-05,-0.0525671
0.72,0.436871,4.41415,999.935,-230.674,-556.45,19.7504,0.018327,3.07457,0.000132019,-0.330681,0.450257,4.40144,999.935,-230.674,-556.45,19.7504,0.018327,3.07457,0.000132019,-0.330681,0.764604,0.764604,999.935,-62.1162,-233.449,4.73232,0.0108325,1.00845,-6.36007e-05,-0.0526335
0.732,0.435954,4.36707,999.611,-246.287,-537.067,16.7744,0.0185741,3.15726,-0.00024696,-0.159939,0.435985,4.37274,999.611,-246.287,-537.067,16.7744,0.0185741,3.15726,-0.00024696,-0.159939,0.869106,0.869106,999.611,-59.8539,-234.498,5.01509,0.0104978,1.00993,-6.0594e-05,-0.0531897
0.744,0.446734,4.28797,1000.94,-215.656,-524.407,33.9327,0.0184035,3.05231,-0.000250423,-0.131223,0.417737,4.1654,1000.94,-215.656,-524.407,33.9327,0.0184035,3.05231,-0.000250423,-0.131223,0.719133,0.719133,1000.94,-57.843,-231.779,5.21571,0.0101235,1.00337,-6.11352e-05,-0.0522329
0.756,0.420661,4.21351,999.737,-203.567,-599.724,34.7807,0.0240198,3.22497,-0.000241653,-0.155173,0.418484,4.17835,999.737,-203.567,-599.724,34.7807,0.0240198,3.22497,-0.000241653,-0.155173,0.718747,0.718747,999.737,-54.8328,-236.522,5.29123,0.00962361,1.02319,-6.02798e-05,-0.0528755
0.768,0.419796,4.20237,1000.55,-217.166,-554.456,3.67734,0.0218787,3.2218,-0.00021209,-0.176608,0.421072,4.24207,1000.55,-217.166,-554.456,3.67734,0.0218787,3.2218,-0.00021209,-0.176608,0.756054,0.756054,1000.55,-53.5621,-232.785,4.46675,0.00941654,1.00394,-5.83927e-05,-0.0536784
0.78,0.433439,4.34138,1003.22,-200.717,-526.921,4.7091,0.0180389,3.13084,9.38063e-05,-0.109338,0.434428,4.32813,1003.22,-200.717,-526.921,4.7091,0.0180389,3.13084,9.38063e-05,-0.109338,0.755648,0.755648,1003.22,-49.2024,-227.873,4.38021,0.00864872,0.984397,-5.70788e-05,-0.0526369
0.792,0.436419,4.34414,1000.88,-195.883,-550.384,38.9428,0.0147014,3.23532,-6.85138e-06,-0.207651,0.432968,4.30091,1000.88,-195.883,-550.384,38.9428,0.0147014,3.23532,-6.85138e-06,-0.207651,0.755513,0.755513,1000.88,-47.6696,-234.635,5.1803,0.00845302,1.01715,-5.57981e-05,-0.0530271
0.804,0.434151,4.3204,1001.74,-165.511,-550.224,27.3936,0.0165027,3.16996,-0.000322253,0.0206418,0.434962,4.33446,1001.74,-165.511,-550.224,27.3936,0.0165027,3.16996,-0.000322253,0.0206418,0.756017,0.756017,1001.74,-44.0087,-234.304,4.69462,0.00783763,1.01001,-5.41999e-05,-0.0535438
0.816,0.435195,4.34453,1002.45,-164.476,-545.31,23.064,0.0127364,3.20557,0.00013087,-0.286404,0.436596,4.35795,1002.45,-164.476,-545.31,23.064,0.0127364,3.20557,0.00013087,-0.286404,0.755705,0.755705,1002.45,-40.6437,-233.688,4.77628,0.00721495,1.01231,-5.07829e-05,-0.0536832
0.828,0.435575,4.36141,1001.76,-183.62,-562.059,33.7939,0.00687569,3.23541,-0.000484685,-0.207299,0.432954,4.31087,1001.76,-183.62,-562.059,33.7939,0.00687569,3.23541,-0.000484685,-0.207299,0.755036,0.755036,1001.76,-38.3832,-235.502,5.37676,0.00682211,1.01979,-4.99831e-05,-0.053818
0.84,0.433507,4.32606,1003.49,-128.242,-540.401,2.20214,0.0043525,3.11698,0.000198857,-0.320899,0.432747,4.34212,1003.49,-128.242,-540.401,2.20214,0.0043525,3.11698,0.000198857,-0.320899,0.755904,0.755904,1003.49,-34.6301,-232.255,4.36755,0.00619882,1.0055,-4.91661e-05,-0.0530652
0.852,0.432315,4.31736,1003.19,-127.968,-549.894,19.6137,0.00283033,3.20302,-0.00013662,-0.132531,0.430141,4.39266,1003.19,-127.968,-549.894,19.6137,0.00283033,3.20302,-0.00013662,-0.132531,0.859334,0.859334,1003.19,-31.6245,-235.295,4.78629,0.00571665,1.01873,-4.73108e-05,-0.0532045
0.864,0.447085,4.2341,1003.13,-109.544,-552.201,22.0094,0.00242886,3.13875,8.02022e-05,-0.0652961,0.421244,4.20851,1003.13,-109.544,-552.201,22.0094,0.00242886,3.13875,8.02022e-05,-0.0652961,0.718483,0.718483,1003.13,-28.6791,-233.937,3.6578,0.00518714,1.00708,-4.36401e-05,-0.0520501
0.876,0.420055,4.19547,1003.55,-109.616,-579.631,31.4284,0.00100264,3.26745,0.000127318,-0.223172,0.421154,4.20824,1003.55,-109.616,-579.631,31.4284,0.00100264,3.26745,0.000127318,-0.223172,0.718267,0.718267,1003.55,-26.9359,-234.339,2.68385,0.00485014,1.01383,-4.2048e-05,-0.0528106
0.888,0.412697,4.16186,1004.49,-97.7271,-599.819,4.41798,0.00043334,3.09215,0.000216803,-0.119786,0.419286,4.27107,1004.49,-97.7271,-599.819,4.41798,0.00043334,3.09215,0.000216803,-0.119786,0.756419,0.756419,1004.49,-21.8669,-233.335,3.03564,0.00405225,1.01109,-3.91954e-05,-0.0519961
