corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.552,0.043009,0.769301,994.198,-255.001,-642.239,6.07307,0.0488456,3.51691,0.000261954,0.308993,0.042987,0.768677,994.198,-255.001,-642.239,6.07307,0.0488456,3.51691,0.000261954,0.308993,0.075944,0.075944,994.198,-92.6301,-241.774,5.72666,0.0161215,1.05281,-7.51189e-05,-0.0524945
0.564,0.078768,0.737752,994.561,-253.498,-541.455,-32.9142,0.04715,3.4012,0.000131178,0.480792,0.074897,0.598168,994.561,-253.498,-541.455,-32.9142,0.04715,3.4012,0.000131178,0.480792,0.139765,0.139765,994.561,-91.1203,-241.056,5.67738,0.015859,1.04895,-7.41021e-05,-0.0528206
0.576,0.042942,0.557214,995.104,-249.77,-608.224,41.1332,0.0459602,3.31602,0.000224823,0.415985,0.04298,0.57258,995.104,-249.77,-608.224,41.1332,0.0459602,3.31602,0.000224823,0.415985,0.127841,0.127841,995.104,-88.6703,-240.221,5.06999,0.0154091,1.04469,-7.45984e-05,-0.0530715
0.588,0.102874,0.583766,995.473,-245.335,-561.289,69.0464,0.0458619,3.2059,0.00024334,0.470466,0.090797,0.557276,995.473,-245.335,-561.289,69.0464,0.0458619,3.2059,0.00024334,0.470466,0.075757,0.075757,995.473,-86.5577,-239.985,5.20533,0.0150853,1.04328,-7.40109e-05,-0.0532599
0.6,0.042958,0.573383,995.878,-243.775,-507.643,32.1324,0.045479,3.16349,0.00024001,0.192539,0.091136,0.558884,995.878,-243.775,-507.643,32.1324,0.045479,3.16349,0.00024001,0.192539,0.075738,0.075738,995.878,-85.0838,-239.343,5.39857,0.0148141,1.04059,-7.36723e-05,-0.0539668
0.612,0.043014,0.573803,996.375,-240.606,-636.871,27.5422,0.0451997,2.97058,0.000244389,-0.42195,0.091021,0.557569,996.375,-240.606,-636.871,27.5422,0.0451997,2.97058,0.000244389,-0.42195,0.075776,0.075776,996.375,-83.0233,-238.699,5.35039,0.0144779,1.03791,-7.36032e-05,-0.0537418
0.624,0.043207,0.574608,996.891,-235.014,-584.857,47.1796,0.0437971,3.00813,0.000333551,-0.620505,0.090984,0.557462,996.891,-235.014,-584.857,47.1796,0.0437971,3.00813,0.000333551,-0.620505,0.075795,0.075795,996.891,-81.1167,-237.46,5.17017,0.0141744,1.03017,-7.27053e-05,-0.0533782
0.636,0.043009,0.590724,996.852,-231.97,-540.197,80.7239,0.0431652,3.04529,0.000264699,0.106173,0.074659,0.560865,996.852,-231.97,-540.197,80.7239,0.0431652,3.04529,0.000264699,0.106173,0.075905,0.075905,996.852,-79.2302,-238.344,5.15165,0.013868,1.03559,-7.18029e-05,-0.052818
0.648,0.043289,0.587194,997.048,-213.412,-511.208,23.2953,0.0407581,2.96286,0.000343093,0.566425,0.08314,0.697942,997.048,-213.412,-511.208,23.2953,0.0407581,2.96286,0.000343093,0.566425,0.076051,0.076051,997.048,-76.7194,-238.593,4.74928,0.0134307,1.03677,-7.18733e-05,-0.0525996
0.66,0.075127,0.597512,997.503,-210.883,-548.031,16.962,0.0385293,2.97415,0.000474939,0.388768,0.075096,0.575476,997.503,-210.883,-548.031,16.962,0.0385293,2.97415,0.000474939,0.388768,0.091853,0.091853,997.503,-75.8687,-237.07,4.71059,0.0132907,1.02831,-7.04642e-05,-0.0527166
0.672,0.04312,0.559426,997.949,-192.919,-563.974,31.613,0.0375106,2.7882,0.000413278,-0.111661,0.075249,0.593591,997.949,-192.919,-563.974,31.613,0.0375106,2.7882,0.000413278,-0.111661,0.075835,0.075835,997.949,-74.0455,-236.115,4.5132,0.0129656,1.02338,-6.90475e-05,-0.052728
0.684,0.043315,0.561325,998,-190.108,-502.665,-10.385,0.0363148,2.78729,0.000321069,0.0432866,0.090977,0.574972,998,-190.108,-502.665,-10.385,0.0363148,2.78729,0.000321069,0.0432866,0.075969,0.075969,998,-72.3211,-236.283,4.95437,0.0126884,1.02544,-6.86503e-05,-0.0534955
0.696,0.043175,0.496839,998.296,-185.635,-610.786,-8.34807,0.0366366,2.78131,0.000257591,0.275626,0.043177,0.431503,998.296,-185.635,-610.786,-8.34807,0.0366366,2.78131,0.000257591,0.275626,0.099954,0.099954,998.296,-69.0544,-236.765,4.73575,0.0121539,1.02805,-6.8634e-05,-0.0534181
0.708,0.091124,0.607834,998.447,-182.119,-566.043,64.3156,0.0354974,2.93372,0.000188701,0.765656,0.075153,0.908117,998.447,-182.119,-566.043,64.3156,0.0354974,2.93372,0.000188701,0.765656,0.164069,0.164069,998.447,-66.8928,-237.011,4.67502,0.0117738,1.02921,-6.71664e-05,-0.0526559
0.72,0.119073,0.802535,998.942,-180,-493.398,15.094,0.0349607,3.13273,-2.04683e-05,-0.0106652,0.091512,0.876995,998.942,-180,-493.398,15.094,0.0349607,3.13273,-2.04683e-05,-0.0106652,0.154899,0.154899,998.942,-64.7994,-235.76,4.81278,0.0114433,1.02158,-6.62819e-05,-0.0529772
0.732,0.042838,0.573466,999.508,-174.636,-624.105,48.0268,0.0339851,3.25061,-0.000128511,-0.882447,0.043428,0.582078,999.508,-174.636,-624.105,48.0268,0.0339851,3.25061,-0.000128511,-0.882447,0.148291,0.148291,999.508,-61.7861,-235.421,4.25818,0.0109209,1.01964,-6.49812e-05,-0.0524297
0.744,0.080023,0.553087,999.676,-170.525,-691.323,-0.0628625,0.0327455,3.50129,-4.05253e-05,-0.289222,0.090943,0.541008,999.676,-170.525,-691.323,-0.0628625,0.0327455,3.50129,-4.05253e-05,-0.289222,0.076349,0.076349,999.676,-58.931,-236.128,3.76763,0.0104276,1.02347,-6.38479e-05,-0.0518904
0.756,0.0431,0.428787,999.863,-164.39,-503.469,9.99958,0.0313303,3.39638,6.23706e-05,-0.630823,0.042644,0.430758,999.863,-164.39,-503.469,9.99958,0.0313303,3.39638,6.23706e-05,-0.630823,0.076472,0.076472,999.863,-55.2993,-237.209,3.25062,0.00984718,1.02907,-6.18834e-05,-0.0521823
0.768,0.043004,0.428765,1000.03,-161.67,-569.201,-8.09731,0.0294171,3.38975,0.000104683,-0.211277,0.042529,0.427524,1000.03,-161.67,-569.201,-8.09731,0.0294171,3.38975,0.000104683,-0.211277,0.077908,0.077908,1000.03,-53.997,-236.615,3.70098,0.00960563,1.02737,-6.12347e-05,-0.0533026
0.78,0.043,0.546558,999.789,-160.189,-672.68,-22.7304,0.029206,3.19119,0.000174318,0.547681,0.04284,0.576049,999.789,-160.189,-672.68,-22.7304,0.029206,3.19119,0.000174318,0.547681,0.123946,0.123946,999.789,-52.3032,-237.418,3.99239,0.00932097,1.03197,-5.97626e-05,-0.0537023
0.792,0.082749,0.605674,1000.05,-151.159,-577.396,60.0356,0.0268887,3.28146,0.000145587,0.323808,0.042992,0.661423,1000.05,-151.159,-577.396,60.0356,0.0268887,3.28146,0.000145587,0.323808,0.075686,0.075686,1000.05,-49.5926,-237.762,4.1625,0.00886387,1.034,-5.7444e-05,-0.0533431
0.804,0.042824,0.579486,1000.29,-145.557,-570.887,-5.78844,0.02597,3.45306,0.000309756,0.324278,0.075025,0.630905,1000.29,-145.557,-570.887,-5.78844,0.02597,3.45306,0.000309756,0.324278,0.091837,0.091837,1000.29,-46.5681,-238.25,3.61895,0.00834588,1.03645,-5.5903e-05,-0.0552143
0.816,0.043022,0.556022,1000.53,-141.755,-609.797,17.7149,0.0254992,3.46721,0.000313459,0.342068,0.058539,0.574058,1000.53,-141.755,-609.797,17.7149,0.0254992,3.46721,0.000313459,0.342068,0.079474,0.079474,1000.53,-44.1279,-238.319,3.35856,0.00795862,1.03754,-5.32915e-05,-0.0547767
0.828,0.046722,0.455834,1000.98,-135.858,-534.143,10.5536,0.0225506,3.68873,8.54614e-05,0.355201,0.045029,0.449312,1000.98,-135.858,-534.143,10.5536,0.0225506,3.68873,8.54614e-05,0.355201,0.085674,0.085674,1000.98,-40.8823,-238.604,3.1756,0.00735383,1.04025,-5.22121e-05,-0.055133
0.84,0.044213,0.443356,1001.48,-133.011,-610.899,76.1903,0.0207047,3.70258,8.65539e-05,0.187662,0.044101,0.441645,1001.48,-133.011,-610.899,76.1903,0.0207047,3.70258,8.65539e-05,0.187662,0.077206,0.077206,1001.48,-37.7188,-238.176,2.41737,0.00679597,1.03731,-5.13113e-05,-0.0561441
0.852,0.04428,0.441341,1002.23,-128.782,-534.174,36.9441,0.0199869,3.26951,9.78401e-05,-0.560462,0.044019,0.503453,1002.23,-128.782,-534.174,36.9441,0.0199869,3.26951,9.78401e-05,-0.560462,0.077174,0.077174,1002.23,-33.5922,-237.994,1.20011,0.00606076,1.03735,-4.85204e-05,-0.0555307
0.864,0.052144,0.875886,1002.43,-142.841,-521.307,62.8732,0.0190924,3.12584,0.000272219,-0.643245,0.046091,0.745773,1002.43,-142.841,-521.307,62.8732,0.0190924,3.12584,0.000272219,-0.643245,0.077281,0.077281,1002.43,-31.1852,-237.727,1.71103,0.00567129,1.03461,-4.56846e-05,-0.0557182
0.876,0.044139,0.449915,1002.77,-121.106,-585.801,27.6823,0.0150906,3.3232,0.000333079,-0.149337,0.044257,0.442358,1002.77,-121.106,-585.801,27.6823,0.0150906,3.3232,0.000333079,-0.149337,0.077404,0.077404,1002.77,-26.7317,-238.738,0.692299,0.00487215,1.03989,-4.21574e-05,-0.0553142
0.888,0.044096,0.44292,1002.69,-131.094,-499.602,32.5844,0.0154901,3.50611,0.000478492,0.82747,0.044113,0.441135,1002.69,-131.094,-499.602,32.5844,0.0154901,3.50611,0.000478492,0.82747,0.077306,0.077306,1002.69,-23.8559,-239.363,0.261598,0.00438885,1.04287,-3.89872e-05,-0.0547449
