corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.552,2.52902,25.2873,996.181,-317.058,-566.193,16.1803,0.0393341,3.22063,-0.000225696,-0.157071,2.8702,28.7399,996.468,-317.574,-561.941,20.6851,0.0403059,3.19626,-0.000224213,-0.161832,5.36649,5.36649,996.468,-317.65,-561.895,20.6924,0.0401826,3.19477,-0.000246098,-0.166701
0.564,2.54153,25.4126,996.426,-312.663,-569.098,21.7188,0.0382269,3.20983,-0.00022771,-0.12476,2.90743,28.8482,996.718,-312.195,-561.138,20.9987,0.0392619,3.19103,-0.000221984,-0.162869,5.32687,5.32687,996.718,-312.244,-561.114,21.002,0.0391373,3.18935,-0.000242235,-0.16672
0.576,2.53903,25.276,996.685,-307.498,-562.893,24.048,0.0372067,3.20525,-0.000238858,-0.148699,2.87972,28.6902,996.972,-306.672,-560.182,21.211,0.0381932,3.18507,-0.000219235,-0.163077,5.4113,5.4113,996.972,-306.655,-560.191,21.2132,0.0380624,3.18331,-0.000238606,-0.167037
0.588,2.49669,24.8348,996.929,-302.359,-557.444,23.1368,0.0360937,3.19584,-0.000237223,-0.112807,2.78827,27.3514,997.227,-301.012,-559.163,21.392,0.0371162,3.17925,-0.000215572,-0.161053,5.24407,5.24407,997.227,-301.017,-559.155,21.3907,0.0369696,3.17732,-0.000234597,-0.166907
0.6,2.40816,24.0567,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,2.72067,27.3918,997.486,-295.319,-558.437,21.715,0.0360146,3.17527,-0.000211161,-0.158353,5.16879,5.16879,997.486,-295.316,-558.437,21.7173,0.0358715,3.1735,-0.000230524,-0.167022
0.612,2.39164,23.8876,997.441,-288.776,-556.984,18.9505,0.0338743,3.20485,-0.000230019,-0.0605073,2.71024,27.2594,997.749,-289.566,-557.976,22.2563,0.0349083,3.17263,-0.000206268,-0.156984,5.15954,5.15954,997.749,-289.554,-557.997,22.2443,0.0347646,3.17206,-0.000226319,-0.167344
0.624,2.39328,23.9254,997.72,-283.608,-562.29,31.3818,0.0328086,3.197,-0.000215269,-0.0687947,2.73839,27.3486,998.02,-283.823,-557.499,22.8113,0.0338238,3.16944,-0.000198231,-0.15725,5.16539,5.16539,998.02,-283.838,-557.496,22.8115,0.0336646,3.17013,-0.000221768,-0.167444
0.636,2.38864,23.8263,998.025,-278.115,-566.118,20.4642,0.0318523,3.21372,-0.000212407,-0.154931,2.70517,27.9285,998.297,-278.214,-556.895,23.4587,0.0327234,3.1662,-0.0001937,-0.159548,5.12098,5.12098,998.297,-278.249,-556.878,23.4591,0.0326079,3.16634,-0.000217502,-0.167454
0.648,2.32424,22.8651,998.3,-272.19,-557.159,30.0047,0.0307666,3.20725,-0.000207654,-0.118514,2.55209,25.5405,998.582,-272.441,-556.079,23.9648,0.0315894,3.16241,-0.000192787,-0.163837,4.81456,4.81456,998.582,-272.446,-556.096,23.9622,0.0314978,3.16194,-0.000213167,-0.167348
0.66,2.24862,22.4891,998.578,-265.538,-558.636,23.1356,0.0296088,3.20367,-0.000216208,-0.121349,2.55698,25.5359,998.87,-266.134,-555.328,24.103,0.030405,3.15769,-0.000191583,-0.168207,4.61199,4.61199,998.87,-266.206,-555.281,24.1123,0.0302948,3.15733,-0.000208647,-0.167239
0.672,2.24619,22.4833,998.884,-260.228,-555.729,18.9024,0.0284002,3.20301,-0.000209655,-0.11564,2.55201,25.527,999.159,-259.628,-554.704,24.047,0.0291679,3.15251,-0.000187142,-0.169683,4.60527,4.60527,999.159,-259.626,-554.698,24.0507,0.0290191,3.1524,-0.000203827,-0.167095
0.684,2.24512,22.4624,999.138,-254.185,-566.97,22.2825,0.0271767,3.19303,-0.000190404,-0.0363928,2.55283,25.5377,999.449,-253.071,-554.32,24.2111,0.0279054,3.14881,-0.000180913,-0.167364,4.57457,4.57457,999.449,-252.971,-554.388,24.1987,0.0277419,3.14892,-0.000199612,-0.167389
0.696,2.24566,22.4659,999.462,-246.966,-558.836,25.7853,0.0258685,3.16424,-0.000179257,-0.118984,2.55138,25.5391,999.741,-246.355,-553.958,24.3203,0.0266458,3.14502,-0.000173377,-0.167921,4.57676,4.57676,999.741,-246.288,-553.992,24.3169,0.0264655,3.14511,-0.000194703,-0.167214
0.708,2.24559,22.4783,999.76,-239.755,-545.727,25.4264,0.0245167,3.1734,-0.000174546,-0.135272,2.55159,25.5279,1000.03,-239.809,-553.402,24.4958,0.0253531,3.14219,-0.000167429,-0.167884,4.56835,4.56835,1000.03,-239.814,-553.395,24.4982,0.0252498,3.14025,-0.000189565,-0.167162
0.72,2.25806,22.4599,1000.04,-233.829,-559.032,28.2356,0.0234118,3.15385,-0.000158122,-0.152227,2.55089,25.5224,1000.33,-232.783,-553.506,24.8174,0.0240314,3.14215,-0.00016345,-0.169253,4.5873,4.5873,1000.33,-232.791,-553.509,24.8116,0.0239123,3.14071,-0.000184447,-0.167631
0.732,2.24488,22.4596,1000.36,-225.729,-559.979,26.4344,0.0220438,3.17146,-0.000149441,-0.197297,2.55147,25.5414,1000.63,-225.505,-554.054,25.0665,0.0226543,3.14403,-0.000158437,-0.168518,4.56872,4.56872,1000.63,-225.512,-554.048,25.0707,0.0225288,3.14287,-0.000179028,-0.16803
0.744,2.24652,22.4652,1000.67,-218.817,-562.191,31.256,0.0204458,3.18132,-0.000152765,-0.180247,2.5518,25.542,1000.93,-218.076,-554.624,25.4802,0.0212274,3.14668,-0.00015365,-0.167315,4.56724,4.56724,1000.93,-218.099,-554.611,25.4844,0.0211331,3.14578,-0.000173238,-0.167654
0.756,2.2458,22.4742,1000.98,-211.699,-569.548,23.294,0.0190381,3.18469,-0.000157251,-0.173371,2.55185,25.5286,1001.24,-210.147,-554.763,25.54,0.0197574,3.1475,-0.000149644,-0.168149,4.57062,4.57062,1001.24,-210.15,-554.751,25.5464,0.0196281,3.14698,-0.000167154,-0.167262
0.768,2.2588,22.4645,1001.29,-203.734,-557.384,31.7349,0.0174684,3.1864,-0.000137758,-0.201039,2.55344,25.5291,1001.55,-201.996,-554.86,25.7682,0.0182321,3.14813,-0.000142876,-0.168389,4.58083,4.58083,1001.55,-202.061,-554.82,25.7722,0.0181166,3.14767,-0.000160695,-0.167158
0.78,2.24558,22.4637,1001.6,-195.297,-552.925,25.6251,0.0157442,3.18444,-0.000123849,-0.210183,2.55155,25.5415,1001.86,-193.62,-554.915,25.793,0.0166634,3.14773,-0.000134941,-0.170395,4.63044,4.63044,1001.86,-193.584,-554.937,25.7838,0.0165263,3.14805,-0.000153488,-0.167647
0.792,2.24661,22.4634,1001.91,-188.272,-543.839,25.0028,0.0142672,3.17723,-0.000131041,-0.19737,2.56511,25.527,1002.17,-184.997,-555.274,25.8477,0.0150617,3.14735,-0.000126535,-0.169222,4.58329,4.58329,1002.17,-185.024,-555.256,25.8588,0.0149392,3.14664,-0.000145819,-0.168792
0.804,2.24498,22.4724,1002.21,-179.388,-551.444,27.4546,0.0125516,3.17341,-0.000126986,-0.143403,2.55123,25.5241,1002.48,-176.318,-555.818,26.1511,0.0134553,3.14687,-0.000115845,-0.167773,4.6161,4.6161,1002.48,-176.325,-555.823,26.149,0.0133354,3.14594,-0.00013813,-0.170296
0.816,2.24521,22.4605,1002.53,-170.916,-563.994,24.9062,0.0108133,3.17677,-0.000123188,-0.224866,2.5521,25.5395,1002.79,-167.3,-556.343,26.2139,0.011792,3.14677,-0.00011166,-0.17109,4.59612,4.59612,1002.79,-167.284,-556.355,26.2071,0.0116748,3.14608,-0.000129873,-0.170845
0.828,2.24531,22.4581,1002.85,-160.587,-553.818,17.3031,0.0090462,3.18983,-0.000122051,-0.222506,2.55159,25.5407,1003.1,-157.764,-556.53,25.6716,0.0100659,3.14606,-9.98046e-05,-0.1718,4.59741,4.59741,1003.1,-157.823,-556.494,25.68,0.00994887,3.1454,-0.000121332,-0.171992
0.84,2.24645,22.478,1003.15,-149.712,-554.854,16.3743,0.00732038,3.1679,-0.00010167,-0.211373,2.55065,25.5293,1003.41,-147.771,-556.997,24.8292,0.00827239,3.14703,-9.07687e-05,-0.173194,4.62345,4.62345,1003.41,-147.748,-556.993,24.8396,0.00812904,3.1472,-0.000111893,-0.172867
0.852,2.24597,22.4729,1003.44,-140.318,-557.833,26.3068,0.00555451,3.16768,-9.20198e-05,-0.188587,2.55263,25.525,1003.7,-137.422,-557.758,24.1944,0.00639074,3.15257,-8.08163e-05,-0.173942,4.63544,4.63544,1003.7,-137.427,-557.759,24.1939,0.00628118,3.15176,-0.000101968,-0.173622
0.864,2.24506,22.4609,1003.72,-128.576,-568.156,15.785,0.00347613,3.16971,-7.52279e-05,-0.206917,2.55069,25.5393,1003.99,-126.436,-558.964,23.303,0.00442447,3.16164,-6.52394e-05,-0.171572,4.62293,4.62293,1003.99,-126.499,-558.925,23.322,0.00432338,3.15903,-9.04036e-05,-0.173675
0.876,2.24501,22.4589,1003.99,-116.42,-569.402,25.3415,0.00133434,3.18928,-4.89874e-05,-0.164247,2.55059,25.5362,1004.26,-114.695,-560.572,22.3497,0.00235138,3.17575,-5.38929e-05,-0.168052,4.64221,4.64221,1004.26,-114.687,-560.581,22.3427,0.00222483,3.17467,-7.77218e-05,-0.174
0.888,2.24535,23.0624,1004.25,-105.57,-564.379,16.9882,-0.000789041,3.22247,-2.24955e-05,-0.192497,2.5532,25.5364,1004.52,-102.533,-562.508,21.4305,0.000198037,3.19319,-3.77925e-05,-0.171388,4.66594,4.66594,1004.52,-102.596,-562.476,21.4433,0.000119106,3.19169,-6.33897e-05,-0.173952
