vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.36, 930.643, -402.293, -368.694, 88.2451, 0.023466, 0.140721, 934.507, -454.084, -359.082, 71.1648, 0.028504, 0.171799, 934.507, -454.083, -359.081, 71.165, 0.010846, 0.010846
0.37, 926.564, -431.16, -362.544, 89.6269, 0.023488, 0.1407, 929.954, -456.556, -348.261, 72.1925, 0.028513, 0.171237, 929.954, -456.555, -348.26, 72.1927, 0.010794, 0.010794
0.38, 921.958, -501.363, -354.596, 90.8397, 0.023494, 0.140705, 925.374, -459.604, -338.036, 73.0759, 0.028434, 0.171104, 925.374, -459.604, -338.034, 73.0761, 0.011193, 0.011193
0.39, 917.062, -385.868, -345.265, 93.3122, 0.023472, 0.141424, 920.762, -462.655, -328.3, 73.8393, 0.029867, 0.171434, 920.762, -462.656, -328.299, 73.8395, 0.010754, 0.010754
0.4, 912.409, -532.277, -337.898, 94.4425, 0.023477, 0.140929, 916.123, -465.036, -319.117, 74.5053, 0.028624, 0.171047, 916.123, -465.038, -319.115, 74.5055, 0.01076, 0.01076
0.41, 907.704, -456.158, -350.765, 95.5395, 0.023248, 0.14072, 911.465, -466.381, -310.664, 75.084, 0.028527, 0.170886, 911.465, -466.383, -310.663, 75.0842, 0.010768, 0.010768
0.42, 902.703, -587.828, -329.637, 96.6181, 0.023474, 0.141092, 906.799, -466.576, -302.84, 75.5845, 0.028576, 0.170907, 906.799, -466.578, -302.839, 75.5847, 0.010798, 0.010798
0.43, 898.12, -463.085, -325.593, 97.603, 0.023588, 0.140834, 902.137, -465.754, -295.449, 76.0191, 0.028463, 0.170964, 902.137, -465.755, -295.449, 76.0193, 0.010758, 0.010758
0.44, 893.338, -414.326, -302.708, 98.5548, 0.023562, 0.141027, 897.486, -464.293, -288.344, 76.4008, 0.028564, 0.171764, 897.486, -464.293, -288.344, 76.401, 0.010787, 0.010787
0.45, 888.669, -469.352, -300.348, 99.5527, 0.023497, 0.140521, 892.852, -462.539, -281.323, 76.7326, 0.028602, 0.170773, 892.852, -462.539, -281.324, 76.7328, 0.010786, 0.010786
0.46, 884.181, -463.894, -297.233, 100.441, 0.023535, 0.140799, 888.234, -460.989, -274.16, 77.0062, 0.028562, 0.171188, 888.234, -460.988, -274.161, 77.0064, 0.010834, 0.010834
0.47, 879.681, -515.195, -277.245, 101.311, 0.023457, 0.15855, 883.629, -460.139, -266.923, 77.2281, 0.034185, 0.172148, 883.629, -460.138, -266.923, 77.2283, 0.010508, 0.010508
0.48, 874.986, -478.632, -256.88, 100.828, 0.023554, 0.142096, 879.03, -459.79, -259.944, 77.4245, 0.028682, 0.171872, 879.03, -459.79, -259.943, 77.4247, 0.010459, 0.010459
0.49, 870.32, -444.507, -237.912, 101.61, 0.023713, 0.141354, 874.434, -459.322, -253.386, 77.608, 0.028697, 0.172696, 874.434, -459.323, -253.386, 77.6082, 0.010722, 0.010722
