corr-noisy,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.42,4.00451,40.2485,993.639,-380.789,-570.003,15.4769,0.0509029,3.31417,-0.000412175,-0.183768,4.08901,41.1416,993.639,-380.789,-570.003,15.4769,0.0509029,3.31417,-0.000412175,-0.183768,7.1804,7.1804,993.639,-104.32,-240.928,3.5006,0.0178926,1.0455,-7.99564e-05,-0.0525724
0.432,4.13587,40.5777,993.953,-372.089,-575.15,17.3832,0.0501337,3.29312,-0.00012903,-0.206578,4.03751,40.7903,993.953,-372.089,-575.15,17.3832,0.0501337,3.29312,-0.00012903,-0.206578,7.19711,7.19711,993.953,-102.982,-240.239,3.46009,0.0176814,1.0417,-7.97861e-05,-0.0529958
0.444,4.08744,40.1985,993.959,-368.261,-570.685,16.5783,0.049568,3.23981,-0.000297904,-0.174046,4.06945,41.1826,993.959,-368.261,-570.685,16.5783,0.049568,3.23981,-0.000297904,-0.174046,7.19547,7.19547,993.959,-101.413,-240.115,3.45862,0.0173922,1.04002,-7.91993e-05,-0.0524272
0.456,4.03402,40.4781,994.43,-373.45,-582.398,18.1211,0.0475426,3.2853,-0.000277391,-0.198058,4.0872,40.9451,994.43,-373.45,-582.398,18.1211,0.0475426,3.2853,-0.000277391,-0.198058,7.18302,7.18302,994.43,-100.532,-238.992,3.64686,0.0172813,1.03484,-7.87493e-05,-0.0527979
0.468,4.0715,40.5344,994.9,-356.729,-577.498,18.0431,0.0469799,3.27488,-0.000155495,-0.211804,4.07192,40.759,994.9,-356.729,-577.498,18.0431,0.0469799,3.27488,-0.000155495,-0.211804,7.18386,7.18386,994.9,-99.0074,-238.04,3.57113,0.0170204,1.03068,-7.77807e-05,-0.0524999
0.48,4.10066,40.3055,994.675,-358.704,-566.126,19.6082,0.0470959,3.27023,-0.000323158,-0.13314,4.06537,41.0273,994.675,-358.704,-566.126,19.6082,0.0470959,3.27023,-0.000323158,-0.13314,7.15778,7.15778,994.675,-97.6447,-238.866,4.05532,0.01681,1.03385,-7.7618e-05,-0.0523997
0.492,4.04458,40.547,995.084,-358.556,-564,18.7847,0.045146,3.24594,-0.000152194,-0.168547,4.10983,40.7978,995.084,-358.556,-564,18.7847,0.045146,3.24594,-0.000152194,-0.168547,7.16869,7.16869,995.084,-96.5131,-237.92,3.96819,0.0165941,1.03064,-7.67446e-05,-0.0524363
0.504,4.09239,40.5229,995.299,-334.267,-568.973,15.0127,0.043584,3.25405,-0.000235438,-0.116333,4.02996,40.9025,995.299,-334.267,-568.973,15.0127,0.043584,3.25405,-0.000235438,-0.116333,7.15157,7.15157,995.299,-95.3212,-237.6,4.13271,0.0163861,1.02949,-7.6437e-05,-0.0524815
0.516,4.07538,40.2397,994.755,-343.943,-567.868,22.5458,0.0438855,3.20724,-0.000178492,-0.0761534,4.12209,39.6024,994.755,-343.943,-567.868,22.5458,0.0438855,3.20724,-0.000178492,-0.0761534,4.9698,4.9698,994.755,-94.105,-238.773,4.03008,0.0161883,1.03314,-7.64632e-05,-0.0527619
0.528,2.70386,27.0295,995.576,-344.78,-578.418,28.1291,0.0430863,3.21445,-0.000326785,-0.140282,2.71814,27.9739,995.576,-344.78,-578.418,28.1291,0.0430863,3.21445,-0.000326785,-0.140282,7.521,7.521,995.576,-91.5072,-237.62,4.20287,0.0157634,1.02908,-7.54189e-05,-0.0527947
0.54,3.34588,26.3226,995.728,-326.614,-568.804,23.058,0.0395722,3.24329,-0.000162771,-0.190073,2.66655,26.7404,995.728,-326.614,-568.804,23.058,0.0395722,3.24329,-0.000162771,-0.190073,4.95408,4.95408,995.728,-89.5389,-237.889,4.28602,0.015424,1.02952,-7.4771e-05,-0.0524997
0.552,2.67892,26.3454,995.839,-329.268,-561.322,19.4594,0.0414702,3.24404,-0.000261371,-0.208615,2.6192,26.4269,995.839,-329.268,-561.322,19.4594,0.0414702,3.24404,-0.000261371,-0.208615,4.9495,4.9495,995.839,-88.8674,-237.408,4.14687,0.015309,1.02722,-7.4446e-05,-0.0529913
0.564,2.65167,26.332,996.703,-320.6,-563.638,18.841,0.039346,3.2058,-0.0003755,-0.168239,2.62166,26.5285,996.703,-320.6,-563.638,18.841,0.039346,3.2058,-0.0003755,-0.168239,5.01354,5.01354,996.703,-86.7824,-235.751,4.3425,0.0149774,1.01992,-7.34787e-05,-0.0525516
0.576,2.5928,26.2234,996.578,-309.131,-553.173,26.4496,0.0365102,3.18599,-0.000257896,-0.172028,2.61703,26.2493,996.578,-309.131,-553.173,26.4496,0.0365102,3.18599,-0.000257896,-0.172028,4.95879,4.95879,996.578,-84.153,-236.98,4.4437,0.0145345,1.02504,-7.25251e-05,-0.0526193
0.588,2.61847,26.0589,997.03,-312.929,-560.69,26.0328,0.0377464,3.19848,-0.00020557,-0.179146,2.63217,26.1161,997.03,-312.929,-560.69,26.0328,0.0377464,3.19848,-0.00020557,-0.179146,4.88563,4.88563,997.03,-83.3421,-235.912,4.56844,0.0144033,1.02125,-7.23896e-05,-0.0528454
0.6,2.60148,26.0055,997.339,-306.643,-557.323,25.1423,0.0347795,3.21525,-0.000385481,-0.131504,2.6022,25.7416,997.339,-306.643,-557.323,25.1423,0.0347795,3.21525,-0.000385481,-0.131504,4.98869,4.98869,997.339,-81.1751,-235.425,4.66049,0.0140325,1.01854,-7.1768e-05,-0.0526645
0.612,2.55231,25.6217,997.256,-300.278,-550.797,21.8732,0.0351585,3.20129,-0.000250191,-0.0815121,2.53398,25.6566,997.256,-300.278,-550.797,21.8732,0.0351585,3.20129,-0.000250191,-0.0815121,4.95132,4.95132,997.256,-79.478,-236.043,4.67244,0.0137583,1.02076,-7.11715e-05,-0.0527938
0.624,2.55147,25.6289,997.824,-296.415,-562.243,22.1804,0.0318648,3.17895,-0.000167391,-0.225183,2.55259,25.593,997.824,-296.415,-562.243,22.1804,0.0318648,3.17895,-0.000167391,-0.225183,4.93145,4.93145,997.824,-77.5271,-234.936,4.52927,0.0134212,1.01472,-6.99306e-05,-0.0525938
0.636,2.56214,25.6417,997.868,-281.29,-567.922,25.9258,0.0322965,3.19622,-0.000279359,-0.140446,2.56358,25.6413,997.868,-281.29,-567.922,25.9258,0.0322965,3.19622,-0.000279359,-0.140446,4.96191,4.96191,997.868,-75.3786,-235.571,4.96373,0.0130526,1.01792,-6.88713e-05,-0.0525027
0.648,2.5717,25.6084,998.29,-270.8,-565.395,20.2104,0.0309586,3.19683,-0.000141598,-0.200294,2.57494,25.6207,998.29,-270.8,-565.395,20.2104,0.0309586,3.19683,-0.000141598,-0.200294,4.87334,4.87334,998.29,-74.0141,-234.788,4.67137,0.0128365,1.0149,-6.79632e-05,-0.0527517
0.66,2.55752,25.624,998.237,-287.394,-561.106,22.1822,0.0307832,3.18936,-0.000232202,-0.0807397,2.55895,25.6212,998.237,-287.394,-561.106,22.1822,0.0307832,3.18936,-0.000232202,-0.0807397,4.96618,4.96618,998.237,-71.7624,-235.537,5.02556,0.0124534,1.01897,-6.75989e-05,-0.0528839
0.672,2.56109,25.6289,998.774,-268.71,-571.829,29.6002,0.0285364,3.17171,-0.000162598,-0.160448,2.57136,25.5972,998.774,-268.71,-571.829,29.6002,0.0285364,3.17171,-0.000162598,-0.160448,4.95482,4.95482,998.774,-70.2397,-234.634,4.78297,0.0121907,1.01444,-6.71473e-05,-0.0526461
0.684,2.57101,25.5855,999.197,-266.205,-557.266,19.5108,0.0282684,3.156,-0.000147607,-0.177736,2.53711,25.5092,999.197,-266.205,-557.266,19.5108,0.0282684,3.156,-0.000147607,-0.177736,4.9586,4.9586,999.197,-67.4697,-234.296,5.03918,0.0117371,1.01274,-6.59097e-05,-0.0525274
0.696,2.55667,25.5523,999.316,-252.94,-557.254,21.0947,0.0258328,3.20246,-0.000237264,-0.130549,2.55614,25.5973,999.316,-252.94,-557.254,21.0947,0.0258328,3.20246,-0.000237264,-0.130549,4.96899,4.96899,999.316,-65.4491,-234.244,5.0522,0.0114013,1.01246,-6.47003e-05,-0.0525811
0.708,2.5729,25.535,999.434,-236.468,-554.372,32.1146,0.0257449,3.18824,-4.98985e-05,-0.196171,2.5745,25.6192,999.434,-236.468,-554.372,32.1146,0.0257449,3.18824,-4.98985e-05,-0.196171,4.95496,4.95496,999.434,-63.9473,-234.423,4.98527,0.0111627,1.01342,-6.45184e-05,-0.0532275
0.72,2.56173,25.4388,1000.03,-231.083,-560.215,18.9294,0.0232117,3.14514,-0.00018682,-0.209753,2.46548,25.1739,1000.03,-231.083,-560.215,18.9294,0.0232117,3.14514,-0.00018682,-0.209753,4.87313,4.87313,1000.03,-61.6332,-233.326,5.11852,0.0107704,1.00865,-6.33314e-05,-0.0525898
0.732,2.5481,25.5204,1000.5,-227.987,-548.46,23.6835,0.022188,3.14253,-0.000202319,-0.214139,2.54818,25.5192,1000.5,-227.987,-548.46,23.6835,0.022188,3.14253,-0.000202319,-0.214139,4.94768,4.94768,1000.5,-59.1816,-232.995,5.12824,0.0103453,1.00644,-6.19821e-05,-0.0529694
0.744,2.54799,25.5186,1000.32,-221.43,-555.729,26.483,0.0200507,3.17023,-0.000140052,-0.187177,2.56192,25.5041,1000.32,-221.43,-555.729,26.483,0.0200507,3.17023,-0.000140052,-0.187177,4.95588,4.95588,1000.32,-57.0034,-233.861,5.27623,0.00999221,1.01055,-6.14395e-05,-0.0528945
0.756,2.56196,25.4722,1000.72,-211.713,-557.167,26.4108,0.0201358,3.1836,-0.000189234,-0.178131,2.548,25.4251,1000.72,-211.713,-557.167,26.4108,0.0201358,3.1836,-0.000189234,-0.178131,4.85505,4.85505,1000.72,-54.3784,-233.89,5.23506,0.00955306,1.01169,-6.02171e-05,-0.0531053
0.768,2.54848,25.5222,1001.06,-198.872,-551.822,21.9882,0.0169947,3.19448,-0.000155366,-0.228562,2.54814,25.5181,1001.06,-198.872,-551.822,21.9882,0.0169947,3.19448,-0.000155366,-0.228562,4.90132,4.90132,1001.06,-51.934,-233.384,4.96616,0.00913107,1.00841,-5.8893e-05,-0.0531207
0.78,2.63001,26.111,1001.68,-199.93,-554.486,19.1237,0.0164567,3.20443,4.20487e-05,-0.147419,2.61012,26.0317,1001.68,-199.93,-554.486,19.1237,0.0164567,3.20443,4.20487e-05,-0.147419,4.92568,4.92568,1001.68,-49.3475,-232.675,5.10917,0.00869068,1.00604,-5.73738e-05,-0.0530103
0.792,2.55935,25.466,1001.76,-193.56,-557.466,26.1858,0.0141615,3.18017,-9.37099e-05,-0.112158,2.54111,25.4529,1001.76,-193.56,-557.466,26.1858,0.0141615,3.18017,-9.37099e-05,-0.112158,4.93208,4.93208,1001.76,-46.6693,-233.494,5.24686,0.00826059,1.01062,-5.58149e-05,-0.0531156
0.804,2.56079,25.5383,1002.21,-173.389,-560.437,25.4766,0.0115036,3.15871,-8.29295e-05,-0.125611,2.55805,25.4539,1002.21,-173.389,-560.437,25.4766,0.0115036,3.15871,-8.29295e-05,-0.125611,4.94868,4.94868,1002.21,-43.6302,-233.099,4.7439,0.00772727,1.00748,-5.43801e-05,-0.0530755
0.816,2.46132,24.8731,1002.29,-168.074,-554.091,22.1185,0.0104166,3.1859,-8.41785e-05,-0.16349,2.43525,25.2754,1002.29,-168.074,-554.091,22.1185,0.0104166,3.1859,-8.41785e-05,-0.16349,4.94525,4.94525,1002.29,-40.9812,-233.829,4.88334,0.00729286,1.01133,-5.24232e-05,-0.0529389
0.828,2.4093,24.1694,1002.25,-155.379,-560.234,27.4092,0.00953034,3.19521,-0.000153357,-0.176874,2.43111,24.2772,1002.25,-155.379,-560.234,27.4092,0.00953034,3.19521,-0.000153357,-0.176874,4.7695,4.7695,1002.25,-38.148,-234.799,5.07915,0.00680852,1.01549,-5.11695e-05,-0.053272
0.84,2.41405,24.1103,1002.99,-150.554,-559.219,20.503,0.00760393,3.15802,-3.14204e-05,-0.126479,2.4213,24.4235,1002.99,-150.554,-559.219,20.503,0.00760393,3.15802,-3.14204e-05,-0.126479,4.3753,4.3753,1002.99,-35.1037,-233.728,4.67972,0.00630598,1.0108,-4.92899e-05,-0.0529768
0.852,2.33559,23.012,1003.49,-139.743,-559.341,20.5118,0.00472962,3.17117,1.50053e-05,-0.129366,2.31231,23.3069,1003.49,-139.743,-559.341,20.5118,0.00472962,3.17117,1.50053e-05,-0.129366,4.3631,4.3631,1003.49,-32.2113,-233.207,4.33954,0.00580605,1.00836,-4.78408e-05,-0.0530459
0.864,2.33435,23.0625,1003.45,-123.471,-558.428,27.192,0.00297413,3.17533,9.78351e-05,-0.211481,2.29674,22.9846,1003.45,-123.471,-558.428,27.192,0.00297413,3.17533,9.78351e-05,-0.211481,4.3894,4.3894,1003.45,-29.0604,-234.15,4.06229,0.00526331,1.01296,-4.49491e-05,-0.0526745
0.876,2.28523,22.9589,1003.72,-110.73,-569.047,18.9743,0.00110619,3.19304,1.4874e-05,-0.217576,2.29287,22.9495,1003.72,-110.73,-569.047,18.9743,0.00110619,3.19304,1.4874e-05,-0.217576,4.40485,4.40485,1003.72,-25.6679,-234.507,3.11063,0.00466613,1.01523,-4.29461e-05,-0.0528224
0.888,2.32789,22.9384,1003.96,-99.8735,-559.545,14.8247,-8.04153e-05,3.16728,-7.65792e-05,-0.199803,2.3383,23.0712,1003.96,-99.8735,-559.545,14.8247,-8.04153e-05,3.16728,-7.65792e-05,-0.199803,4.41684,4.41684,1003.96,-22.1635,-234.602,3.18402,0.00406502,1.01541,-3.99396e-05,-0.0526764
