vol1,price,dPricedVol1,dPricedVol2,dPricedCorr,price_time,risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_price_time,smooth_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_price_time,aadc_risk_time
0.21, 994.901, -303.807, -521.037, 16.1843, 0.118048, 0.70992, 994.966, -320.137, -534.705, 26.5805, 0.143457, 0.862426, 994.966, -319.807, -533.802, 26.6893, 0.058832, 0.058832
0.22, 991.682, -333.872, -505.916, 17.8995, 0.11808, 0.709156, 991.722, -343.247, -521.536, 31.0853, 0.143651, 0.864585, 991.722, -343.822, -520.92, 31.188, 0.058794, 0.058794
0.23, 988.057, -323.035, -488.04, 20.284, 0.117863, 0.708816, 988.129, -339.123, -504.586, 36.2445, 0.143487, 0.879222, 988.129, -336.657, -503.938, 36.3455, 0.05742, 0.05742
0.24, 984.588, -358.581, -474.334, 22.0525, 0.118385, 0.709811, 984.636, -349.094, -493.698, 39.5679, 0.14643, 0.866237, 984.636, -349.691, -492.934, 39.6693, 0.057623, 0.057623
0.25, 981.014, -363.656, -464.206, 23.8263, 0.118399, 0.709525, 981.057, -374.704, -483.469, 42.2318, 0.143453, 0.862471, 981.057, -373.781, -482.708, 42.3331, 0.057338, 0.057338
0.26, 977.336, -419.216, -445.989, 29.1024, 0.11986, 0.71238, 977.346, -398.739, -469.42, 45.5978, 0.144042, 0.862359, 977.346, -400.752, -468.288, 45.7026, 0.05816, 0.05816
0.27, 973.208, -437.74, -434.553, 34.3321, 0.118581, 0.710982, 973.288, -408.764, -452.712, 49.1251, 0.14347, 0.865732, 973.288, -409.669, -451.591, 49.2296, 0.057572, 0.057572
0.28, 969.067, -399.522, -427.091, 39.4211, 0.118531, 0.711249, 969.129, -400.277, -441.671, 51.4963, 0.143391, 0.862838, 969.129, -399.708, -440.672, 51.6, 0.057445, 0.057445
0.29, 965.022, -451.108, -411.483, 41.2661, 0.118152, 0.713946, 965.042, -428.355, -427.892, 54.089, 0.143745, 0.862496, 965.042, -429.147, -427.087, 54.1917, 0.057375, 0.057375
0.3, 960.637, -458.745, -400.324, 45.8309, 0.118545, 0.7305, 960.72, -442.293, -415.331, 56.2056, 0.143978, 0.864421, 960.72, -444.093, -414.556, 56.307, 0.057704, 0.057704
0.31, 956.27, -438.147, -389.678, 50.3547, 0.118589, 0.712073, 956.341, -454.902, -405.203, 57.9344, 0.143857, 0.8628, 956.341, -454.927, -404.35, 58.0357, 0.057211, 0.057211
0.32, 951.811, -416.118, -381.545, 54.7925, 0.118539, 0.712705, 951.885, -437.904, -395.549, 60.0306, 0.14344, 0.862193, 951.885, -438.052, -394.804, 60.145, 0.057588, 0.057588
0.33, 947.455, -376.09, -368.062, 56.4157, 0.118499, 0.713031, 947.509, -405.466, -383.953, 61.8213, 0.143836, 0.86198, 947.509, -403.373, -383.169, 61.9371, 0.05866, 0.05866
0.34, 943.011, -446.449, -360.29, 57.4278, 0.119928, 0.710789, 943.078, -451.102, -372.895, 63.0966, 0.144576, 0.861051, 943.078, -450.267, -372.337, 63.2127, 0.058715, 0.058715
0.35, 938.527, -434.759, -345.719, 58.1063, 0.118427, 0.709507, 938.606, -445.902, -361.728, 64.284, 0.143424, 0.862823, 938.606, -445.433, -361.226, 64.4013, 0.058979, 0.058979
0.36, 934.014, -461.247, -341.975, 62.0297, 0.118442, 0.712712, 934.086, -457.321, -351.052, 66.1312, 0.143547, 0.862547, 934.086, -457.376, -350.515, 66.2672, 0.058989, 0.058989
0.37, 929.62, -436.197, -335.651, 62.6622, 0.118288, 0.712922, 929.632, -440.571, -343.306, 67.0823, 0.14352, 0.861657, 929.632, -440.383, -343.001, 67.2208, 0.059085, 0.059085
0.38, 925.005, -519.84, -331.906, 66.7817, 0.118515, 0.710506, 925.073, -474.152, -336.544, 68.4501, 0.143389, 0.863539, 925.073, -476.643, -336.393, 68.5936, 0.059269, 0.059269
0.39, 920.392, -416.833, -318.375, 67.6458, 0.118471, 0.710479, 920.451, -446.271, -323.881, 69.1914, 0.14367, 0.862119, 920.451, -446.24, -323.412, 69.3374, 0.059007, 0.059007
0.4, 915.84, -473.25, -312.13, 68.1634, 0.118439, 0.712797, 915.913, -457.813, -316.761, 69.8599, 0.142895, 0.860076, 915.913, -457.226, -316.401, 70.0089, 0.058917, 0.058917
0.41, 911.325, -454.55, -307.497, 68.6447, 0.118364, 0.709998, 911.343, -455.451, -310.121, 70.7675, 0.143797, 0.863428, 911.343, -455.429, -309.615, 70.9207, 0.059104, 0.059104
0.42, 906.597, -480.528, -299.007, 71.3263, 0.118445, 0.71048, 906.687, -469.042, -301.238, 71.4115, 0.143543, 0.861133, 906.687, -469.985, -300.848, 71.573, 0.058855, 0.058855
0.43, 902.033, -457.81, -287.753, 71.7198, 0.118897, 0.710331, 902.091, -457.891, -292.117, 71.9136, 0.143827, 0.86293, 902.091, -458.207, -291.676, 72.0812, 0.058959, 0.058959
0.44, 897.569, -422.497, -274.974, 72.0792, 0.118506, 0.71083, 897.632, -435.586, -282.183, 72.2492, 0.143664, 0.861333, 897.632, -435.098, -281.542, 72.4197, 0.059439, 0.059439
0.45, 893.061, -435.854, -265.843, 72.4226, 0.118472, 0.714118, 893.139, -449.614, -275.04, 72.572, 0.143905, 0.864132, 893.139, -450.047, -274.329, 72.7443, 0.059422, 0.059422
0.46, 888.567, -497.895, -259.943, 72.9628, 0.118666, 0.713238, 888.54, -472.064, -267.825, 73.0393, 0.143863, 0.863488, 888.54, -473.02, -267.241, 73.2125, 0.059206, 0.059206
0.47, 884.008, -474.433, -255.703, 76.7902, 0.118444, 0.709939, 884.036, -465.243, -260.319, 73.5858, 0.143666, 0.861708, 884.036, -465.545, -259.528, 73.7646, 0.059149, 0.059149
0.48, 879.369, -422.672, -248.739, 76.8707, 0.118186, 0.711439, 879.399, -444.635, -255.222, 73.8819, 0.143798, 0.861424, 879.399, -443.371, -254.692, 74.0618, 0.059116, 0.059116
0.49, 874.856, -448.73, -241.512, 76.9398, 0.118212, 0.710764, 874.881, -448.818, -249.087, 74.1422, 0.143464, 0.863641, 874.881, -448.353, -248.436, 74.3214, 0.059302, 0.059302
